año,ubigeo,departamento,provincia,distrito,organizacion_politica,tipo_agrupacion,posicion_cedula,votos,ganador,electores_habiles,votos_blancos,votos_nulos
2006,110113,JUNIN,HUANCAYO,EL TAMBO,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,15,9.0,0,158.0,7.0,7.0
2006,110113,JUNIN,HUANCAYO,EL TAMBO,ALIANZA ELECTORAL UNIDAD POPULAR,LISTA INDEPENDIENTE,16,1.0,0,158.0,7.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,36.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,14.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,3,34.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,GOBIERNO CIUDADANO,PARTIDO POLITICO,4,13.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,ACCION POPULAR,LISTA INDEPENDIENTE,5,30.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,UNION POR EL PERU,LISTA INDEPENDIENTE,6,37.0,1,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,11.0,0,242.0,21.0,7.0
2006,110114,JUNIN,HUANCAYO,HUACRAPUQUIO,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,8,11.0,0,242.0,21.0,7.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,1,28.0,0,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,FRENTE POPULAR WANKA,PROVINCIAL,2,7.0,0,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,ACCION POPULAR,LISTA INDEPENDIENTE,3,6.0,0,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,UNION POR EL PERU,LISTA INDEPENDIENTE,4,3.0,0,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,44.0,0,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,6,61.0,1,250.0,38.0,4.0
2006,110116,JUNIN,HUANCAYO,HUALHUAS,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,7,19.0,0,250.0,38.0,4.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,45.0,1,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,9.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,3,4.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,4,4.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,GOBIERNO CIUDADANO,PARTIDO POLITICO,5,31.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,UNION POR EL PERU,LISTA INDEPENDIENTE,6,3.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,9.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,8,9.0,0,152.0,17.0,7.0
2006,110118,JUNIN,HUANCAYO,HUANCAN,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,9,3.0,0,152.0,17.0,7.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,9.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,0.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,6.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,7.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,5,6.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,GOBIERNO CIUDADANO,PARTIDO POLITICO,6,2.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,ACCION POPULAR,LISTA INDEPENDIENTE,7,2.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,UNION POR EL PERU,LISTA INDEPENDIENTE,8,8.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,9,4.0,0,85.0,10.0,0.0
2006,110119,JUNIN,HUANCAYO,HUASICANCHA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,10,11.0,1,85.0,10.0,0.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,0.0,1,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,5,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,GOBIERNO CIUDADANO,PARTIDO POLITICO,6,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,ACCION POPULAR,LISTA INDEPENDIENTE,7,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,UNION POR EL PERU,LISTA INDEPENDIENTE,8,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,9,0.0,0,237.0,0.0,237.0
2006,110120,JUNIN,HUANCAYO,HUAYUCACHI,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,10,0.0,0,237.0,0.0,237.0
2006,110121,JUNIN,HUANCAYO,INGENIO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,35.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,39.0,1,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,3,16.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,UNION POR EL PERU,LISTA INDEPENDIENTE,4,17.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,ALIANZA PARA EL PROGRESO,LISTA INDEPENDIENTE,5,9.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,AGRUPACION INDEPENDIENTE SI CUMPLE,LISTA INDEPENDIENTE,6,11.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,25.0,0,228.0,39.0,12.0
2006,110121,JUNIN,HUANCAYO,INGENIO,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,8,5.0,0,228.0,39.0,12.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,3.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,3.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,13.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,6.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,5,14.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,ACCION POPULAR,LISTA INDEPENDIENTE,6,9.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,UNION POR EL PERU,LISTA INDEPENDIENTE,7,2.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,ALIANZA PARA EL PROGRESO,LISTA INDEPENDIENTE,8,4.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,PARTIDO RENACIMIENTO ANDINO,LISTA INDEPENDIENTE,9,16.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,10,25.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,PERU POSIBLE,LISTA INDEPENDIENTE,11,20.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,12,71.0,1,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,13,2.0,0,242.0,19.0,2.0
2006,110122,JUNIN,HUANCAYO,PARIAHUANCA,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,14,4.0,0,242.0,19.0,2.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,7.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,2,35.0,1,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,3,8.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,GOBIERNO CIUDADANO,PARTIDO POLITICO,4,1.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,5,27.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,LISTA INDEPENDIENTE,6,3.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,7,3.0,0,131.0,16.0,5.0
2006,110123,JUNIN,HUANCAYO,PILCOMAYO,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,8,17.0,0,131.0,16.0,5.0
2006,110124,JUNIN,HUANCAYO,PUCARA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,69.0,1,240.0,48.0,3.0
2006,110124,JUNIN,HUANCAYO,PUCARA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,55.0,0,240.0,48.0,3.0
2006,110124,JUNIN,HUANCAYO,PUCARA,GOBIERNO CIUDADANO,PARTIDO POLITICO,3,9.0,0,240.0,48.0,3.0
2006,110124,JUNIN,HUANCAYO,PUCARA,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,LISTA INDEPENDIENTE,4,4.0,0,240.0,48.0,3.0
2006,110124,JUNIN,HUANCAYO,PUCARA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,5,23.0,0,240.0,48.0,3.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,30.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,19.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,34.0,1,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,GOBIERNO CIUDADANO,PARTIDO POLITICO,4,0.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,UNION POR EL PERU,LISTA INDEPENDIENTE,5,0.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,ALIANZA PARA EL PROGRESO,LISTA INDEPENDIENTE,6,5.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,14.0,0,134.0,14.0,1.0
2006,110125,JUNIN,HUANCAYO,QUICHUAY,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,8,5.0,0,134.0,14.0,1.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,9.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,40.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,ACCION POPULAR,LISTA INDEPENDIENTE,3,54.0,1,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,UNION POR EL PERU,LISTA INDEPENDIENTE,4,21.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,PARTIDO RENACIMIENTO ANDINO,LISTA INDEPENDIENTE,5,13.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,6,14.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,7,6.0,0,243.0,34.0,11.0
2006,110126,JUNIN,HUANCAYO,QUILCAS,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,8,12.0,0,243.0,34.0,11.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,5.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,8.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,10.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,18.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,GOBIERNO CIUDADANO,PARTIDO POLITICO,5,7.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,ACCION POPULAR,LISTA INDEPENDIENTE,6,4.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,UNION POR EL PERU,LISTA INDEPENDIENTE,7,2.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,PARTIDO RENACIMIENTO ANDINO,LISTA INDEPENDIENTE,8,21.0,1,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,9,14.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,10,6.0,0,139.0,16.0,10.0
2006,110127,JUNIN,HUANCAYO,SAN AGUSTIN,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,11,3.0,0,139.0,16.0,10.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,0.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,16.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,23.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,7.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,5,14.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,GOBIERNO CIUDADANO,PARTIDO POLITICO,6,2.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,ACCION POPULAR,LISTA INDEPENDIENTE,7,17.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,UNION POR EL PERU,LISTA INDEPENDIENTE,8,43.0,1,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,AGRUPACION INDEPENDIENTE SI CUMPLE,LISTA INDEPENDIENTE,9,2.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,10,15.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,11,2.0,0,185.0,9.0,6.0
2006,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,12,10.0,0,185.0,9.0,6.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,9.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,45.0,1,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,44.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,7.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,ACCION POPULAR,LISTA INDEPENDIENTE,5,18.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,UNION POR EL PERU,LISTA INDEPENDIENTE,6,23.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,PARTIDO RENACIMIENTO ANDINO,LISTA INDEPENDIENTE,7,1.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,8,2.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,PARTIDO NACIONALISTA PERUANO,LISTA INDEPENDIENTE,9,5.0,0,238.0,19.0,4.0
2006,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,10,27.0,0,238.0,19.0,4.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,0.0,1,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,GOBIERNO CIUDADANO,PARTIDO POLITICO,5,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,NUEVO AMANECER SAPALLANGA,DISTRITAL,6,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,UNION POR EL PERU,LISTA INDEPENDIENTE,7,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,8,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,9,0.0,0,166.0,0.0,151.0
2006,110133,JUNIN,HUANCAYO,SAPALLANGA,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,10,0.0,0,166.0,0.0,151.0
2006,110132,JUNIN,HUANCAYO,SAÃO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,44.0,1,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,24.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,3,8.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,GOBIERNO CIUDADANO,PARTIDO POLITICO,4,1.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,ACCION POPULAR,LISTA INDEPENDIENTE,5,5.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,UNION POR EL PERU,LISTA INDEPENDIENTE,6,5.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,3.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,RESTAURACION NACIONAL,LISTA INDEPENDIENTE,8,12.0,0,145.0,14.0,2.0
2006,110132,JUNIN,HUANCAYO,SAÃO,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,9,14.0,0,145.0,14.0,2.0
2006,110134,JUNIN,HUANCAYO,SICAYA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,PARTIDO POLITICO,1,1.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,2,52.0,1,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,3,31.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,4,13.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,FRENTE PATRIOTA PERUANO,PARTIDO POLITICO,5,3.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,UNION POR EL PERU,LISTA INDEPENDIENTE,6,7.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,PARTIDO APRISTA PERUANO,LISTA INDEPENDIENTE,7,27.0,0,173.0,13.0,1.0
2006,110134,JUNIN,HUANCAYO,SICAYA,ALIANZA ELECTORAL UNIDAD NACIONAL,LISTA INDEPENDIENTE,8,3.0,0,173.0,13.0,1.0
2006,110136,JUNIN,HUANCAYO,VIQUES,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,PARTIDO POLITICO,1,89.0,1,221.0,14.0,5.0
2006,110136,JUNIN,HUANCAYO,VIQUES,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,PARTIDO POLITICO,2,15.0,0,221.0,14.0,5.0
2006,110136,JUNIN,HUANCAYO,VIQUES,JUNIN SOSTENIBLE CON SU GENTE,PARTIDO POLITICO,3,35.0,0,221.0,14.0,5.0
2006,110136,JUNIN,HUANCAYO,VIQUES,GOBIERNO CIUDADANO,PARTIDO POLITICO,4,4.0,0,221.0,14.0,5.0
2006,110136,JUNIN,HUANCAYO,VIQUES,ACCION POPULAR,LISTA INDEPENDIENTE,5,22.0,0,221.0,14.0,5.0
2006,110136,JUNIN,HUANCAYO,VIQUES,ALIANZA PARA EL PROGRESO,LISTA INDEPENDIENTE,6,3.0,0,221.0,14.0,5.0
