año,ubigeo,departamento,provincia,distrito,organizacion_politica,tipo_agrupacion,posicion_cedula,votos,ganador,electores_habiles,votos_blancos,votos_nulos
2014,60607,CAJAMARCA,CHOTA,CHIMBAN,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,3,65.0,0,262.0,21.0,5.0
2014,60618,CAJAMARCA,CHOTA,CHOROPAMPA,CAJAMARCA SIEMPRE VERDE,REGIONAL,1,33.0,0,187.0,2.0,2.0
2014,60618,CAJAMARCA,CHOTA,CHOROPAMPA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,29.0,0,187.0,2.0,2.0
2014,60618,CAJAMARCA,CHOTA,CHOROPAMPA,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,3,24.0,0,187.0,2.0,2.0
2014,60618,CAJAMARCA,CHOTA,CHOROPAMPA,ALIANZA PARA EL PROGRESO,NACIONAL,4,26.0,0,187.0,2.0,2.0
2014,60618,CAJAMARCA,CHOTA,CHOROPAMPA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,5,50.0,1,187.0,2.0,2.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,FUERZA POPULAR,NACIONAL,1,23.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,ALIANZA PARA EL PROGRESO,NACIONAL,2,44.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,PARTIDO APRISTA PERUANO,NACIONAL,3,0.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,4,5.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,5,26.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,6,4.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,7,44.0,0,277.0,21.0,10.0
2014,60603,CAJAMARCA,CHOTA,COCHABAMBA,CAJAMARCA SIEMPRE VERDE,REGIONAL,8,55.0,1,277.0,21.0,10.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,MOVIMIENTO PROGRESISTA DE LOS CAMPESINOS Y TRABAJADORES,DISTRITAL,1,16.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,FUERZA POPULAR,NACIONAL,2,25.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,ACCION POPULAR,NACIONAL,3,1.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,ALIANZA PARA EL PROGRESO,NACIONAL,4,49.0,1,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,CAJAMARCA SIEMPRE VERDE,REGIONAL,5,48.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,6,49.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,7,0.0,0,278.0,8.0,16.0
2014,60604,CAJAMARCA,CHOTA,CONCHAN,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,8,10.0,0,278.0,8.0,16.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,ACCION POPULAR,NACIONAL,1,5.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,ALIANZA PARA EL PROGRESO,NACIONAL,2,0.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,3,5.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,CAJAMARCA SIEMPRE VERDE,REGIONAL,4,64.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,5,73.0,1,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,FUERZA POPULAR,NACIONAL,6,7.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,7,45.0,0,289.0,16.0,2.0
2014,60608,CAJAMARCA,CHOTA,HUAMBOS,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,8,28.0,0,289.0,16.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,FUERZA POPULAR,NACIONAL,1,11.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,ALIANZA PARA EL PROGRESO,NACIONAL,2,2.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,PARTIDO APRISTA PERUANO,NACIONAL,3,0.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,4,18.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,CAJAMARCA SIEMPRE VERDE,REGIONAL,5,5.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,6,3.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,MOVIMIENTO POLITICO INDEPENDIENTE EMPRENDIENDO EL CAMBIO,REGIONAL,7,6.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,8,21.0,0,163.0,3.0,2.0
2014,60609,CAJAMARCA,CHOTA,LAJAS,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,9,54.0,1,163.0,3.0,2.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,1,79.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,CAJAMARCA SIEMPRE VERDE,REGIONAL,2,96.0,1,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,3,3.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,5.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,5,3.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,PARTIDO APRISTA PERUANO,NACIONAL,6,2.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,ALIANZA PARA EL PROGRESO,NACIONAL,7,10.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,ACCION POPULAR,NACIONAL,8,51.0,0,296.0,14.0,3.0
2014,60610,CAJAMARCA,CHOTA,LLAMA,FUERZA POPULAR,NACIONAL,9,0.0,0,296.0,14.0,3.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,CAJAMARCA SIEMPRE VERDE,REGIONAL,1,55.0,1,271.0,13.0,5.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,ACCION POPULAR,NACIONAL,2,18.0,0,271.0,13.0,5.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,3,42.0,0,271.0,13.0,5.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,37.0,0,271.0,13.0,5.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,ALIANZA PARA EL PROGRESO,NACIONAL,5,1.0,0,271.0,13.0,5.0
2014,60611,CAJAMARCA,CHOTA,MIRACOSTA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,6,32.0,0,271.0,13.0,5.0
2014,60612,CAJAMARCA,CHOTA,PACCHA,ALIANZA PARA EL PROGRESO,NACIONAL,1,0.0,1,279.0,0.0,279.0
2014,60612,CAJAMARCA,CHOTA,PACCHA,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,2,0.0,0,279.0,0.0,279.0
2014,60612,CAJAMARCA,CHOTA,PACCHA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,3,0.0,0,279.0,0.0,279.0
2014,60612,CAJAMARCA,CHOTA,PACCHA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,0.0,0,279.0,0.0,279.0
2014,60613,CAJAMARCA,CHOTA,PION,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,1,131.0,1,288.0,16.0,0.0
2014,60613,CAJAMARCA,CHOTA,PION,ACCION POPULAR,NACIONAL,2,106.0,0,288.0,16.0,0.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,ALIANZA PARA EL PROGRESO,NACIONAL,1,0.0,0,272.0,12.0,4.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,2,16.0,0,272.0,12.0,4.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,3,108.0,1,272.0,12.0,4.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,4,24.0,0,272.0,12.0,4.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,CAJAMARCA SIEMPRE VERDE,REGIONAL,5,13.0,0,272.0,12.0,4.0
2014,60614,CAJAMARCA,CHOTA,QUEROCOTO,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,6,56.0,0,272.0,12.0,4.0
2014,60617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,1,92.0,1,274.0,13.0,13.0
2014,60617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,28.0,0,274.0,13.0,13.0
2014,60617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,ALIANZA PARA EL PROGRESO,NACIONAL,3,29.0,0,274.0,13.0,13.0
2014,60617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,FUERZA POPULAR,NACIONAL,4,45.0,0,274.0,13.0,13.0
2014,60617,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,CAJAMARCA SIEMPRE VERDE,REGIONAL,5,26.0,0,274.0,13.0,13.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,1,5.0,0,259.0,14.0,14.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,MOVIMIENTO POLITICO INDEPENDIENTE EMPRENDIENDO EL CAMBIO,REGIONAL,2,34.0,0,259.0,14.0,14.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,3,82.0,1,259.0,14.0,14.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,ALIANZA PARA EL PROGRESO,NACIONAL,4,4.0,0,259.0,14.0,14.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,PARTIDO HUMANISTA PERUANO,NACIONAL,5,59.0,0,259.0,14.0,14.0
2014,60615,CAJAMARCA,CHOTA,TACABAMBA,CAJAMARCA SIEMPRE VERDE,REGIONAL,6,5.0,0,259.0,14.0,14.0
2014,60616,CAJAMARCA,CHOTA,TOCMOCHE,ALIANZA PARA EL PROGRESO,NACIONAL,1,106.0,1,259.0,26.0,7.0
2014,60616,CAJAMARCA,CHOTA,TOCMOCHE,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,2,58.0,0,259.0,26.0,7.0
2014,60616,CAJAMARCA,CHOTA,TOCMOCHE,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,3,29.0,0,259.0,26.0,7.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,FUERZA POPULAR,NACIONAL,1,21.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,CAJAMARCA SIEMPRE VERDE,REGIONAL,2,56.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,3,24.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,8.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,PARTIDO APRISTA PERUANO,NACIONAL,5,7.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,6,5.0,0,270.0,6.0,11.0
2014,60403,CAJAMARCA,CONTUMAZA,CHILETE,ALIANZA PARA EL PROGRESO,NACIONAL,7,82.0,1,270.0,6.0,11.0
2014,60406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,1,39.0,0,295.0,26.0,5.0
2014,60406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,CAJAMARCA SIEMPRE VERDE,REGIONAL,2,83.0,1,295.0,26.0,5.0
2014,60406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,FUERZA POPULAR,NACIONAL,3,75.0,0,295.0,26.0,5.0
2014,60406,CAJAMARCA,CONTUMAZA,CUPISNIQUE,ALIANZA PARA EL PROGRESO,NACIONAL,4,23.0,0,295.0,26.0,5.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,CAJAMARCA SIEMPRE VERDE,REGIONAL,1,66.0,1,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,FUERZA POPULAR,NACIONAL,2,20.0,0,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,ALIANZA PARA EL PROGRESO,NACIONAL,3,26.0,0,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,PARTIDO APRISTA PERUANO,NACIONAL,4,29.0,0,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,5,20.0,0,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,6,50.0,0,288.0,15.0,22.0
2014,60404,CAJAMARCA,CONTUMAZA,GUZMANGO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,7,7.0,0,288.0,15.0,22.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,FUERZA POPULAR,NACIONAL,1,68.0,1,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,ACCION POPULAR,NACIONAL,2,2.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,CAJAMARCA SIEMPRE VERDE,REGIONAL,3,13.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,4,56.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,5,4.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,6,7.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,PARTIDO APRISTA PERUANO,NACIONAL,7,11.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,ALIANZA PARA EL PROGRESO,NACIONAL,8,19.0,0,240.0,8.0,5.0
2014,60405,CAJAMARCA,CONTUMAZA,SAN BENITO,RESTAURACION NACIONAL,NACIONAL,9,17.0,0,240.0,8.0,5.0
2014,60409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,FUERZA POPULAR,NACIONAL,1,99.0,1,277.0,8.0,15.0
2014,60409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,ALIANZA PARA EL PROGRESO,NACIONAL,2,3.0,0,277.0,8.0,15.0
2014,60409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,UNION POR EL PERU,NACIONAL,3,62.0,0,277.0,8.0,15.0
2014,60409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,57.0,0,277.0,8.0,15.0
2014,60409,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,5,2.0,0,277.0,8.0,15.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,1,1.0,0,245.0,11.0,18.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,2,14.0,0,245.0,11.0,18.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,PARTIDO APRISTA PERUANO,NACIONAL,3,45.0,0,245.0,11.0,18.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,ALIANZA PARA EL PROGRESO,NACIONAL,4,54.0,1,245.0,11.0,18.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,FUERZA POPULAR,NACIONAL,5,27.0,0,245.0,11.0,18.0
2014,60407,CAJAMARCA,CONTUMAZA,TANTARICA,CAJAMARCA SIEMPRE VERDE,REGIONAL,6,37.0,0,245.0,11.0,18.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,1,5.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,2,3.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,PARTIDO APRISTA PERUANO,NACIONAL,3,65.0,1,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,ALIANZA PARA EL PROGRESO,NACIONAL,4,46.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,FUERZA POPULAR,NACIONAL,5,60.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,6,1.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,7,7.0,0,260.0,2.0,24.0
2014,60408,CAJAMARCA,CONTUMAZA,YONAN,CAJAMARCA SIEMPRE VERDE,REGIONAL,8,8.0,0,260.0,2.0,24.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,1,53.0,0,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,2,28.0,0,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,3,17.0,0,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,4,0.0,0,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,ALIANZA PARA EL PROGRESO,NACIONAL,5,4.0,0,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,CAJAMARCA SIEMPRE VERDE,REGIONAL,6,62.0,1,256.0,15.0,18.0
2014,60502,CAJAMARCA,CUTERVO,CALLAYUC,FUERZA POPULAR,NACIONAL,7,3.0,0,256.0,15.0,18.0
2014,60504,CAJAMARCA,CUTERVO,CHOROS,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,1,78.0,1,271.0,16.0,10.0
2014,60504,CAJAMARCA,CUTERVO,CHOROS,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,2,1.0,0,271.0,16.0,10.0
2014,60504,CAJAMARCA,CUTERVO,CHOROS,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,3,16.0,0,271.0,16.0,10.0
2014,60504,CAJAMARCA,CUTERVO,CHOROS,CAJAMARCA SIEMPRE VERDE,REGIONAL,4,58.0,0,271.0,16.0,10.0
2014,60504,CAJAMARCA,CUTERVO,CHOROS,FUERZA POPULAR,NACIONAL,5,50.0,0,271.0,16.0,10.0
2014,60503,CAJAMARCA,CUTERVO,CUJILLO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,1,74.0,0,256.0,11.0,5.0
2014,60503,CAJAMARCA,CUTERVO,CUJILLO,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,2.0,0,256.0,11.0,5.0
2014,60503,CAJAMARCA,CUTERVO,CUJILLO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,3,90.0,1,256.0,11.0,5.0
2014,60503,CAJAMARCA,CUTERVO,CUJILLO,CAJAMARCA SIEMPRE VERDE,REGIONAL,4,31.0,0,256.0,11.0,5.0
2014,60505,CAJAMARCA,CUTERVO,LA RAMADA,CAJAMARCA SIEMPRE VERDE,REGIONAL,1,0.0,1,295.0,0.0,295.0
2014,60505,CAJAMARCA,CUTERVO,LA RAMADA,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,0.0,0,295.0,0.0,295.0
2014,60505,CAJAMARCA,CUTERVO,LA RAMADA,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,3,0.0,0,295.0,0.0,295.0
2014,60505,CAJAMARCA,CUTERVO,LA RAMADA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,0.0,0,295.0,0.0,295.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,1,57.0,1,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,2,31.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,PERU PATRIA SEGURA,NACIONAL,3,2.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,FUERZA POPULAR,NACIONAL,4,1.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,ALIANZA PARA EL PROGRESO,NACIONAL,5,1.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,6,21.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,7,51.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,PARTIDO APRISTA PERUANO,NACIONAL,8,0.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,PERU POSIBLE,NACIONAL,9,12.0,0,252.0,12.0,2.0
2014,60506,CAJAMARCA,CUTERVO,PIMPINGOS,CAJAMARCA SIEMPRE VERDE,REGIONAL,10,13.0,0,252.0,12.0,2.0
2014,60507,CAJAMARCA,CUTERVO,QUEROCOTILLO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,1,49.0,0,285.0,7.0,6.0
2014,60507,CAJAMARCA,CUTERVO,QUEROCOTILLO,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,76.0,0,285.0,7.0,6.0
2014,60507,CAJAMARCA,CUTERVO,QUEROCOTILLO,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,3,4.0,0,285.0,7.0,6.0
2014,60507,CAJAMARCA,CUTERVO,QUEROCOTILLO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,4,3.0,0,285.0,7.0,6.0
2014,60507,CAJAMARCA,CUTERVO,QUEROCOTILLO,CAJAMARCA SIEMPRE VERDE,REGIONAL,5,82.0,1,285.0,7.0,6.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,CAJAMARCA SIEMPRE VERDE,REGIONAL,1,25.0,0,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,FRENTE REGIONAL DE CAJAMARCA,REGIONAL,2,2.0,0,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,MOVIMIENTO REGIONAL FUERZA SOCIAL CAJAMARCA,REGIONAL,3,88.0,0,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,4,99.0,1,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,PARTIDO APRISTA PERUANO,NACIONAL,5,0.0,0,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,FUERZA POPULAR,NACIONAL,6,1.0,0,283.0,7.0,11.0
2014,60508,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,ALIANZA PARA EL PROGRESO,NACIONAL,7,9.0,0,283.0,7.0,11.0
2014,60509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,1,50.0,0,299.0,6.0,45.0
2014,60509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,2,113.0,1,299.0,6.0,45.0
2014,60509,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,CAJAMARCA SIEMPRE VERDE,REGIONAL,3,49.0,0,299.0,6.0,45.0
2014,60510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,MOVIMIENTO INDEPENDIENTE DIALOGO SOCIAL,REGIONAL,1,9.0,0,239.0,7.0,7.0
2014,60510,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,MOVIMIENTO DE AFIRMACION SOCIAL,REGIONAL,2,7.0,0,239.0,7.0,7.0
