ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
110507,JUNIN,TARMA,PALCAMAYO,FUERZA 2011,723,M,CASTELLANO
110507,JUNIN,TARMA,PALCAMAYO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,151,M,CASTELLANO
110507,JUNIN,TARMA,PALCAMAYO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,614,M,CASTELLANO
110507,JUNIN,TARMA,PALCAMAYO,PARTIDO APRISTA PERUANO,445,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,ALIANZA REGIONAL JUNIN SOSTENIBLE,261,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,BLOQUE POPULAR JUNIN,263,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,CONVERGENCIA REGIONAL DESCENTRALISTA,246,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,FUERZA 2011,498,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,231,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,235,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,281,M,CASTELLANO
110508,JUNIN,TARMA,SAN PEDRO DE CAJAS,PARTIDO APRISTA PERUANO,61,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,BLOQUE POPULAR JUNIN,376,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,CONVERGENCIA REGIONAL DESCENTRALISTA,125,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,FUERZA 2011,308,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,1,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,109,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,253,M,CASTELLANO
110509,JUNIN,TARMA,TAPO,PARTIDO APRISTA PERUANO,97,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,ACCION POPULAR,90,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,BLOQUE POPULAR JUNIN,14,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,CONVERGENCIA REGIONAL DESCENTRALISTA,163,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,FUERZA 2011,6,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,192,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,116,M,CASTELLANO
110602,JUNIN,YAULI,CHACAPALPA,PARTIDO APRISTA PERUANO,31,M,CASTELLANO
110603,JUNIN,YAULI,HUAY-HUAY,ACCION POPULAR,27,M,QUECHUA
110603,JUNIN,YAULI,HUAY-HUAY,BLOQUE POPULAR JUNIN,258,M,QUECHUA
110603,JUNIN,YAULI,HUAY-HUAY,FUERZA 2011,6,M,QUECHUA
110603,JUNIN,YAULI,HUAY-HUAY,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,79,M,QUECHUA
110603,JUNIN,YAULI,HUAY-HUAY,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,123,M,QUECHUA
110603,JUNIN,YAULI,HUAY-HUAY,PARTIDO APRISTA PERUANO,23,M,QUECHUA
110604,JUNIN,YAULI,MARCAPOMACOCHA,BLOQUE POPULAR JUNIN,18,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,5,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,FUERZA 2011,113,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,420,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,44,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,163,M,CASTELLANO
110604,JUNIN,YAULI,MARCAPOMACOCHA,PARTIDO APRISTA PERUANO,14,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,ACCION POPULAR,77,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,ALIANZA REGIONAL JUNIN SOSTENIBLE,40,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,BLOQUE POPULAR JUNIN,113,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,236,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,FRENTE PATRIOTA PERUANO,81,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,FUERZA 2011,191,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,210,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,689,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,PARTIDO APRISTA PERUANO,189,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,PARTIDO HUMANISTA PERUANO,60,M,CASTELLANO
110605,JUNIN,YAULI,MOROCOCHA,UNION POR EL PERU,107,M,CASTELLANO
110606,JUNIN,YAULI,PACCHA,FUERZA 2011,107,M,CASTELLANO
110606,JUNIN,YAULI,PACCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,404,M,CASTELLANO
110606,JUNIN,YAULI,PACCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,80,M,CASTELLANO
110606,JUNIN,YAULI,PACCHA,PARTIDO APRISTA PERUANO,51,M,CASTELLANO
110606,JUNIN,YAULI,PACCHA,PARTIDO HUMANISTA PERUANO,36,M,CASTELLANO
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,ACCION POPULAR,157,M,CASTELLANO
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,FUERZA 2011,21,M,CASTELLANO
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,93,M,CASTELLANO
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,7,M,CASTELLANO
110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,PARTIDO APRISTA PERUANO,104,M,CASTELLANO
110608,JUNIN,YAULI,SUITUCANCHA,ACCION POPULAR,25,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,ALIANZA PARA EL PROGRESO,15,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,ALIANZA REGIONAL JUNIN SOSTENIBLE,32,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,BLOQUE POPULAR JUNIN,33,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,CONVERGENCIA REGIONAL DESCENTRALISTA,85,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,FRENTE PATRIOTA PERUANO,77,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,FUERZA 2011,8,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,51,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,22,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,83,M,QUECHUA
110608,JUNIN,YAULI,SUITUCANCHA,PARTIDO APRISTA PERUANO,33,M,QUECHUA
110609,JUNIN,YAULI,YAULI,ACCION POPULAR,12,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,ALIANZA REGIONAL JUNIN SOSTENIBLE,54,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,BLOQUE POPULAR JUNIN,212,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,CONVERGENCIA REGIONAL DESCENTRALISTA,109,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,FRENTE PATRIOTA PERUANO,58,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,FUERZA 2011,321,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,320,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,361,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,74,F,CASTELLANO
110609,JUNIN,YAULI,YAULI,PARTIDO APRISTA PERUANO,61,F,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,ACCION POPULAR,840,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,ALIANZA REGIONAL JUNIN SOSTENIBLE,282,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,BLOQUE POPULAR JUNIN,251,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,CONVERGENCIA REGIONAL DESCENTRALISTA,1012,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,FUERZA 2011,172,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,168,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,1061,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,416,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,PARTIDO APRISTA PERUANO,528,M,CASTELLANO
110610,JUNIN,YAULI,SANTA ROSA DE SACCO,PARTIDO HUMANISTA PERUANO,97,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,ALIANZA PARA EL PROGRESO,157,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,BLOQUE POPULAR JUNIN,24,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,CONVERGENCIA REGIONAL DESCENTRALISTA,377,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,FUERZA 2011,553,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,119,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,124,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,PARTIDO APRISTA PERUANO,109,M,CASTELLANO
110702,JUNIN,SATIPO,COVIRIALI,RESTAURACION NACIONAL,84,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,ALIANZA PARA EL PROGRESO,306,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,BLOQUE POPULAR JUNIN,8,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,CONVERGENCIA REGIONAL DESCENTRALISTA,394,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,FUERZA 2011,161,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,58,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,162,M,CASTELLANO
110703,JUNIN,SATIPO,LLAYLLA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,518,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,ACCION POPULAR,745,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,ALIANZA PARA EL PROGRESO,1000,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,BLOQUE POPULAR JUNIN,81,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,CONVERGENCIA REGIONAL DESCENTRALISTA,1329,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,FUERZA 2011,646,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,519,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,288,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,1939,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,PARTIDO APRISTA PERUANO,825,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,PARTIDO DEMOCRATICO SOMOS PERU,52,M,CASTELLANO
110704,JUNIN,SATIPO,MAZAMARI,PERU POSIBLE,182,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,ALIANZA PARA EL PROGRESO,222,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,BLOQUE POPULAR JUNIN,19,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,CONVERGENCIA REGIONAL DESCENTRALISTA,285,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,FUERZA 2011,499,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,39,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,439,M,CASTELLANO
110705,JUNIN,SATIPO,PAMPA HERMOSA,PARTIDO APRISTA PERUANO,6,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,ALIANZA PARA EL PROGRESO,2924,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,BLOQUE POPULAR JUNIN,62,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,CONVERGENCIA REGIONAL DESCENTRALISTA,676,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,FRENTE PATRIOTA PERUANO,1784,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,FUERZA 2011,3241,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,308,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,516,M,CASTELLANO
110706,JUNIN,SATIPO,PANGOA,RESTAURACION NACIONAL,4378,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,ALIANZA PARA EL PROGRESO,2204,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,BLOQUE POPULAR JUNIN,90,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,CONVERGENCIA REGIONAL DESCENTRALISTA,960,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,FUERZA 2011,2082,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,313,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,141,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,779,M,CASTELLANO
110707,JUNIN,SATIPO,RIO NEGRO,PARTIDO APRISTA PERUANO,46,M,CASTELLANO
110708,JUNIN,SATIPO,RIO TAMBO,ALIANZA PARA EL PROGRESO,1572,M,CASTELLANO
110708,JUNIN,SATIPO,RIO TAMBO,BLOQUE POPULAR JUNIN,105,M,CASTELLANO
110708,JUNIN,SATIPO,RIO TAMBO,CONVERGENCIA REGIONAL DESCENTRALISTA,631,M,CASTELLANO
110708,JUNIN,SATIPO,RIO TAMBO,FUERZA 2011,751,M,CASTELLANO
110708,JUNIN,SATIPO,RIO TAMBO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,2251,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,BLOQUE POPULAR JUNIN,379,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,CONVERGENCIA REGIONAL DESCENTRALISTA,1416,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,FUERZA 2011,3819,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,LISTA INDEPENDIENTE VECINAL,2519,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,1203,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",110,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,PARTIDO APRISTA PERUANO,476,M,CASTELLANO
110802,JUNIN,CHANCHAMAYO,SAN RAMON,TRABAJANDO POR EL PROGRESO DE SAN RAMON,1859,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,AGRUPACION POLITICA INDEPENDIENTE CAMBIEMOS VITOC,73,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,BLOQUE POPULAR JUNIN,52,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,CONVERGENCIA REGIONAL DESCENTRALISTA,163,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,FUERZA 2011,275,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,LISTA INDEPENDIENTE VECINAL,84,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,153,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,"MOVIMIENTO INDEPENDIENTE UNIDOS POR JUNIN, SIERRA Y SELVA",89,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,167,M,CASTELLANO
110803,JUNIN,CHANCHAMAYO,VITOC,PARTIDO APRISTA PERUANO,141,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,BLOQUE POPULAR JUNIN,31,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,CONVERGENCIA REGIONAL DESCENTRALISTA,64,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,FUERZA 2011,1339,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,LISTA INDEPENDIENTE VECINAL,517,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,100,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,363,M,CASTELLANO
110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,PARTIDO APRISTA PERUANO,64,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,ALIANZA REGIONAL JUNIN SOSTENIBLE,268,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,BLOQUE POPULAR JUNIN,5436,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,CONVERGENCIA REGIONAL DESCENTRALISTA,3327,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,FRENTE PATRIOTA PERUANO,339,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,FUERZA 2011,1501,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,LISTA INDEPENDIENTE VECINAL,2450,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,1513,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,PARTIDO APRISTA PERUANO,1682,M,CASTELLANO
110805,JUNIN,CHANCHAMAYO,PICHANAQUI,PERU POSIBLE,119,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,ALIANZA PARA EL PROGRESO,684,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,BLOQUE POPULAR JUNIN,3301,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,CONVERGENCIA REGIONAL DESCENTRALISTA,755,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,FUERZA 2011,4672,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,LISTA INDEPENDIENTE VECINAL,2329,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,MOVIMIENTO INDEPENDIENTE REGIONAL LA CARITA FELIZ,812,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,1683,M,CASTELLANO
110806,JUNIN,CHANCHAMAYO,PERENE,PARTIDO APRISTA PERUANO,2179,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,ACCION POPULAR,162,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,ALIANZA REGIONAL JUNIN SOSTENIBLE,617,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,BLOQUE POPULAR JUNIN,8,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,CONVERGENCIA REGIONAL DESCENTRALISTA,70,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,FRENTE PATRIOTA PERUANO,40,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,FUERZA 2011,227,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,647,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,773,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,PARTIDO APRISTA PERUANO,556,M,CASTELLANO
110902,JUNIN,CHUPACA,AHUAC,PERU POSIBLE,332,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,ACCION POPULAR,241,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,ALIANZA REGIONAL JUNIN SOSTENIBLE,326,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,BLOQUE POPULAR JUNIN,91,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,FUERZA 2011,182,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,194,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,697,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,PARTIDO APRISTA PERUANO,67,M,CASTELLANO
110903,JUNIN,CHUPACA,CHONGOS BAJO,PERU POSIBLE,160,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,ACCION POPULAR,29,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,ALIANZA REGIONAL JUNIN SOSTENIBLE,65,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,CONVERGENCIA REGIONAL DESCENTRALISTA,87,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,FUERZA 2011,444,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,462,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,358,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,PARTIDO APRISTA PERUANO,68,M,CASTELLANO
110904,JUNIN,CHUPACA,HUACHAC,PERU POSIBLE,27,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,ACCION POPULAR,396,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,ALIANZA PARA EL PROGRESO,36,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,ALIANZA REGIONAL JUNIN SOSTENIBLE,160,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,BLOQUE POPULAR JUNIN,39,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,CAMBIO 90,25,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,FUERZA 2011,91,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,404,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,147,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,PARTIDO APRISTA PERUANO,147,M,CASTELLANO
110905,JUNIN,CHUPACA,HUAMANCACA CHICO,PERU POSIBLE,535,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,ALIANZA REGIONAL JUNIN SOSTENIBLE,407,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,BLOQUE POPULAR JUNIN,55,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,CONVERGENCIA REGIONAL DESCENTRALISTA,29,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,FUERZA 2011,93,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,137,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,335,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,PARTIDO APRISTA PERUANO,74,M,CASTELLANO
110906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,PERU POSIBLE,108,M,CASTELLANO
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,ALIANZA REGIONAL JUNIN SOSTENIBLE,222,M,CASTELLANO
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,BLOQUE POPULAR JUNIN,75,M,CASTELLANO
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,CONVERGENCIA REGIONAL DESCENTRALISTA,240,M,CASTELLANO
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,FUERZA 2011,104,M,CASTELLANO
110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,405,M,CASTELLANO
