ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
110205,JUNIN,CONCEPCION,COCHAS,PARTIDO NACIONALISTA PERUANO,58,M,CASTELLANO
110205,JUNIN,CONCEPCION,COCHAS,PERU POSIBLE,3,M,CASTELLANO
110205,JUNIN,CONCEPCION,COCHAS,RESTAURACION NACIONAL,96,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,122,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,252,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,240,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO APRISTA PERUANO,271,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,PARTIDO RENACIMIENTO ANDINO,221,M,CASTELLANO
110206,JUNIN,CONCEPCION,CHAMBARA,RESTAURACION NACIONAL,67,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,AGRUPACION INDEPENDIENTE SI CUMPLE,37,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA PARA EL PROGRESO,27,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,84,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,107,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,FRENTE PATRIOTA PERUANO,21,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,17,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO APRISTA PERUANO,102,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO NACIONALISTA PERUANO,36,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PARTIDO RENACIMIENTO ANDINO,64,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,RESTAURACION NACIONAL,58,M,CASTELLANO
110207,JUNIN,CONCEPCION,HEROINAS TOLEDO,UNION POR EL PERU,70,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,ALIANZA ELECTORAL UNIDAD NACIONAL,244,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,48,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,211,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,135,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,PARTIDO APRISTA PERUANO,74,M,CASTELLANO
110208,JUNIN,CONCEPCION,MANZANARES,PARTIDO NACIONALISTA PERUANO,32,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,ALIANZA PARA EL PROGRESO,21,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,93,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,138,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,57,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,PARTIDO APRISTA PERUANO,6,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,PARTIDO NACIONALISTA PERUANO,60,M,CASTELLANO
110209,JUNIN,CONCEPCION,MARISCAL CASTILLA,RESTAURACION NACIONAL,91,M,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,349,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,900,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,FRENTE PATRIOTA PERUANO,147,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,145,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,PARTIDO APRISTA PERUANO,509,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,PARTIDO NACIONALISTA PERUANO,152,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,RESTAURACION NACIONAL,33,F,CASTELLANO
110210,JUNIN,CONCEPCION,MATAHUASI,UNION POR EL PERU,118,F,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,68,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,69,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,FRENTE PATRIOTA PERUANO,52,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,GOBIERNO CIUDADANO,40,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,192,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,PARTIDO APRISTA PERUANO,59,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,PARTIDO NACIONALISTA PERUANO,165,M,CASTELLANO
110211,JUNIN,CONCEPCION,MITO,RESTAURACION NACIONAL,18,M,CASTELLANO
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,30,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,224,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,FRENTE PATRIOTA PERUANO,11,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,160,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,PARTIDO APRISTA PERUANO,118,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,PARTIDO NACIONALISTA PERUANO,82,M,QUECHUA
110212,JUNIN,CONCEPCION,NUEVE DE JULIO,RESTAURACION NACIONAL,19,M,QUECHUA
110213,JUNIN,CONCEPCION,ORCOTUNA,AGRUPACION INDEPENDIENTE SI CUMPLE,51,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,ALIANZA ELECTORAL UNIDAD NACIONAL,245,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,ALIANZA PARA EL PROGRESO,175,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,106,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,184,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,FRENTE PATRIOTA PERUANO,54,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,MI ORCOTUNA,81,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,364,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,ORCOTUNA EN ACCION,88,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,PARTIDO APRISTA PERUANO,65,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,PARTIDO NACIONALISTA PERUANO,62,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,RESTAURACION NACIONAL,27,M,CASTELLANO
110213,JUNIN,CONCEPCION,ORCOTUNA,UNION POR EL PERU,32,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,ACCION POPULAR,377,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,76,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,162,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,FRENTE PATRIOTA PERUANO,80,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,197,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,PARTIDO APRISTA PERUANO,175,M,CASTELLANO
110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,RESTAURACION NACIONAL,30,M,CASTELLANO
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,482,M,CASTELLANO
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,331,M,CASTELLANO
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,471,M,CASTELLANO
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,PARTIDO APRISTA PERUANO,807,M,CASTELLANO
110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO,RESTAURACION NACIONAL,129,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,ACCION POPULAR,635,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,ALIANZA ELECTORAL UNIDAD NACIONAL,431,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,ALIANZA PARA EL PROGRESO,743,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,15,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,1212,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,FRENTE PATRIOTA PERUANO,668,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,JUNIN SOSTENIBLE CON SU GENTE,219,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,150,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,PARTIDO APRISTA PERUANO,155,M,CASTELLANO
110302,JUNIN,JAUJA,ACOLLA,UNION POR EL PERU,118,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,ACCION POPULAR,104,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,ALIANZA PARA EL PROGRESO,749,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,157,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,359,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,FRENTE PATRIOTA PERUANO,255,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,121,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,PARTIDO APRISTA PERUANO,489,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,PARTIDO NACIONALISTA PERUANO,97,M,CASTELLANO
110303,JUNIN,JAUJA,APATA,UNION POR EL PERU,73,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,ACCION POPULAR,63,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,ALIANZA PARA EL PROGRESO,152,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,43,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,182,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,PARTIDO APRISTA PERUANO,67,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,PERU POSIBLE,276,M,CASTELLANO
110304,JUNIN,JAUJA,ATAURA,UNION POR EL PERU,30,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,ALIANZA PARA EL PROGRESO,138,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,38,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,77,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,165,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,PARTIDO APRISTA PERUANO,75,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,PARTIDO DEMOCRATICO SOMOS PERU,241,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,PARTIDO NACIONALISTA PERUANO,45,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,RESTAURACION NACIONAL,66,M,CASTELLANO
110305,JUNIN,JAUJA,CANCHAYLLO,UNION POR EL PERU,81,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,ALIANZA PARA EL PROGRESO,148,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,424,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,252,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,FRENTE PATRIOTA PERUANO,323,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,52,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,PARTIDO APRISTA PERUANO,63,M,CASTELLANO
110306,JUNIN,JAUJA,EL MANTARO,UNION POR EL PERU,77,M,CASTELLANO
110307,JUNIN,JAUJA,HUAMALI,ACCION POPULAR,75,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,ALIANZA ELECTORAL UNIDAD NACIONAL,190,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,ALIANZA PARA EL PROGRESO,121,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,41,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,70,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,DESARROLLO Y PROGRESO POR HUAMALI,59,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,75,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,PARTIDO APRISTA PERUANO,164,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,PARTIDO NACIONALISTA PERUANO,207,M,QUECHUA
110307,JUNIN,JAUJA,HUAMALI,RESTAURACION NACIONAL,31,M,QUECHUA
110308,JUNIN,JAUJA,HUARIPAMPA,ACCION POPULAR,28,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,ALIANZA ELECTORAL UNIDAD NACIONAL,81,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,ALIANZA PARA EL PROGRESO,94,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,85,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,63,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,39,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,PARTIDO APRISTA PERUANO,63,M,CASTELLANO
110308,JUNIN,JAUJA,HUARIPAMPA,UNION POR EL PERU,155,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,ACCION POPULAR,188,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,ALIANZA ELECTORAL UNIDAD NACIONAL,26,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,ALIANZA PARA EL PROGRESO,147,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,223,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,138,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,PARTIDO APRISTA PERUANO,62,M,CASTELLANO
110309,JUNIN,JAUJA,HUERTAS,UNION POR EL PERU,202,M,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,ACCION POPULAR,78,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,ALIANZA ELECTORAL UNIDAD NACIONAL,29,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,ALIANZA PARA EL PROGRESO,180,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,32,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,85,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,29,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,PARTIDO APRISTA PERUANO,68,F,CASTELLANO
110310,JUNIN,JAUJA,JANJAILLO,PARTIDO NACIONALISTA PERUANO,27,F,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,ACCION POPULAR,153,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,ALIANZA PARA EL PROGRESO,42,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,35,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,171,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,JUNIN SOSTENIBLE CON SU GENTE,37,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,118,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,PARTIDO APRISTA PERUANO,68,M,CASTELLANO
110311,JUNIN,JAUJA,JULCAN,PARTIDO NACIONALISTA PERUANO,35,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,ACCION POPULAR,83,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,ALIANZA ELECTORAL UNIDAD NACIONAL,30,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,ALIANZA PARA EL PROGRESO,168,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,201,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,110,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,246,M,CASTELLANO
110312,JUNIN,JAUJA,LEONOR ORDOÃEZ,PARTIDO APRISTA PERUANO,58,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,ACCION POPULAR,102,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,ALIANZA ELECTORAL UNIDAD NACIONAL,93,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,ALIANZA PARA EL PROGRESO,114,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,52,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,222,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,196,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,PARTIDO APRISTA PERUANO,138,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,PARTIDO NACIONALISTA PERUANO,25,M,CASTELLANO
110313,JUNIN,JAUJA,LLOCLLAPAMPA,UNION POR EL PERU,23,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,ACCION POPULAR,39,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,ALIANZA PARA EL PROGRESO,195,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,55,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,463,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,19,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,PARTIDO APRISTA PERUANO,101,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,PARTIDO NACIONALISTA PERUANO,172,M,CASTELLANO
110314,JUNIN,JAUJA,MARCO,UNION POR EL PERU,19,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,ACCION POPULAR,94,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,ALIANZA PARA EL PROGRESO,155,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,82,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,173,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,FRENTE PATRIOTA PERUANO,32,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,444,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,PARTIDO APRISTA PERUANO,53,M,CASTELLANO
110315,JUNIN,JAUJA,MASMA,PARTIDO NACIONALISTA PERUANO,58,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,ACCION POPULAR,328,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,ALIANZA PARA EL PROGRESO,215,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,26,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,23,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,53,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,PARTIDO APRISTA PERUANO,119,M,CASTELLANO
110316,JUNIN,JAUJA,MOLINOS,UNION POR EL PERU,139,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,ACCION POPULAR,98,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,ALIANZA ELECTORAL UNIDAD NACIONAL,8,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,ALIANZA PARA EL PROGRESO,115,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,268,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,2,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,PARTIDO APRISTA PERUANO,139,M,CASTELLANO
110317,JUNIN,JAUJA,MONOBAMBA,UNION POR EL PERU,117,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,ALIANZA PARA EL PROGRESO,24,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,20,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,147,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,64,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,PARTIDO APRISTA PERUANO,116,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,PARTIDO NACIONALISTA PERUANO,22,M,CASTELLANO
110318,JUNIN,JAUJA,MUQUI,UNION POR EL PERU,146,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,ACCION POPULAR,124,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,ALIANZA PARA EL PROGRESO,93,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,425,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,FRENTE PATRIOTA PERUANO,222,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,227,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,PARTIDO APRISTA PERUANO,116,M,CASTELLANO
110319,JUNIN,JAUJA,MUQUIYAUYO,PARTIDO NACIONALISTA PERUANO,42,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,ACCION POPULAR,29,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,ALIANZA ELECTORAL UNIDAD NACIONAL,14,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,ALIANZA PARA EL PROGRESO,191,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,ALIANZA REVOLUCIONARIA INTEGRACIONISTA MORALIZADORA,105,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES,38,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,MOVIMIENTO INDEPENDIENTE FUERZA CONSTRUCTORA,67,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,PARTIDO APRISTA PERUANO,59,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,PARTIDO NACIONALISTA PERUANO,55,M,CASTELLANO
110320,JUNIN,JAUJA,PACA,UNION POR EL PERU,69,M,CASTELLANO
110321,JUNIN,JAUJA,PACCHA,ACCION POPULAR,39,M,CASTELLANO
110321,JUNIN,JAUJA,PACCHA,ALIANZA PARA EL PROGRESO,335,M,CASTELLANO
