ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
150205,Loreto,Alto Amazonas,Jeberos,ACCION POPULAR,592,M,CASTELLANO
150205,Loreto,Alto Amazonas,Jeberos,ALIANZA PARA EL PROGRESO,375,M,CASTELLANO
150205,Loreto,Alto Amazonas,Jeberos,PARTIDO DEMOCRATICO SOMOS PERU,100,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,892,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1817,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,JUNTOS POR LORETO,18,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,PARTIDO FRENTE DE LA ESPERANZA 2021,3,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,FUERZA POPULAR,101,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,ACCION POPULAR,229,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,ALIANZA PARA EL PROGRESO,1568,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,PARTIDO POLITICO NACIONAL PERU LIBRE,57,M,CASTELLANO
150206,Loreto,Alto Amazonas,Lagunas,PARTIDO DEMOCRATICO SOMOS PERU,1756,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,342,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,MOVIMIENTO ESPERANZA REGION AMAZONICA,676,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,ACCION POPULAR,249,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,ALIANZA PARA EL PROGRESO,379,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,PARTIDO POLITICO NACIONAL PERU LIBRE,297,M,CASTELLANO
150210,Loreto,Alto Amazonas,Santa Cruz,PARTIDO DEMOCRATICO SOMOS PERU,606,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,671,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,588,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,PARTIDO FRENTE DE LA ESPERANZA 2021,11,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,ACCION POPULAR,766,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,ALIANZA PARA EL PROGRESO,360,M,CASTELLANO
150211,Loreto,Alto Amazonas,Teniente CÃ©sar LÃ³pez Rojas,PARTIDO DEMOCRATICO SOMOS PERU,848,M,CASTELLANO
150302,Loreto,Loreto,Parinari,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,8,M,CASTELLANO
150302,Loreto,Loreto,Parinari,FUERZA LORETANA,126,M,CASTELLANO
150302,Loreto,Loreto,Parinari,MOVIMIENTO ESPERANZA REGION AMAZONICA,936,M,CASTELLANO
150302,Loreto,Loreto,Parinari,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,17,M,CASTELLANO
150302,Loreto,Loreto,Parinari,JUNTOS POR LORETO,935,M,CASTELLANO
150302,Loreto,Loreto,Parinari,ALIANZA PARA EL PROGRESO,944,M,CASTELLANO
150302,Loreto,Loreto,Parinari,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,31,M,CASTELLANO
150302,Loreto,Loreto,Parinari,PARTIDO POLITICO NACIONAL PERU LIBRE,66,M,CASTELLANO
150302,Loreto,Loreto,Parinari,PARTIDO DEMOCRATICO SOMOS PERU,55,M,CASTELLANO
150303,Loreto,Loreto,Tigre,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,5,F,CASTELLANO
150303,Loreto,Loreto,Tigre,FUERZA LORETANA,313,F,CASTELLANO
150303,Loreto,Loreto,Tigre,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,61,F,CASTELLANO
150303,Loreto,Loreto,Tigre,MOVIMIENTO ESPERANZA REGION AMAZONICA,1135,F,CASTELLANO
150303,Loreto,Loreto,Tigre,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,2,F,CASTELLANO
150303,Loreto,Loreto,Tigre,JUNTOS POR LORETO,111,F,CASTELLANO
150303,Loreto,Loreto,Tigre,ALIANZA PARA EL PROGRESO,189,F,CASTELLANO
150303,Loreto,Loreto,Tigre,PARTIDO POLITICO NACIONAL PERU LIBRE,174,F,CASTELLANO
150303,Loreto,Loreto,Tigre,PARTIDO DEMOCRATICO SOMOS PERU,769,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,149,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,144,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,MOVIMIENTO ESPERANZA REGION AMAZONICA,1289,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,113,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,JUNTOS POR LORETO,47,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,PARTIDO FRENTE DE LA ESPERANZA 2021,30,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,JUNTOS POR EL PERU,2,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,ALIANZA PARA EL PROGRESO,1869,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,PARTIDO POLITICO NACIONAL PERU LIBRE,54,F,CASTELLANO
150304,Loreto,Loreto,Urarinas,PARTIDO DEMOCRATICO SOMOS PERU,1531,F,CASTELLANO
150305,Loreto,Loreto,Trompeteros,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,563,M,CASTELLANO
150305,Loreto,Loreto,Trompeteros,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1184,M,CASTELLANO
150305,Loreto,Loreto,Trompeteros,MOVIMIENTO ESPERANZA REGION AMAZONICA,980,M,CASTELLANO
150305,Loreto,Loreto,Trompeteros,JUNTOS POR LORETO,0,M,CASTELLANO
150305,Loreto,Loreto,Trompeteros,ALIANZA PARA EL PROGRESO,666,M,CASTELLANO
150305,Loreto,Loreto,Trompeteros,PARTIDO DEMOCRATICO SOMOS PERU,393,M,CASTELLANO
150402,Loreto,Requena,Alto Tapiche,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,276,M,CASTELLANO
150402,Loreto,Requena,Alto Tapiche,MOVIMIENTO ESPERANZA REGION AMAZONICA,111,M,CASTELLANO
150402,Loreto,Requena,Alto Tapiche,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,297,M,CASTELLANO
150402,Loreto,Requena,Alto Tapiche,ALIANZA PARA EL PROGRESO,240,M,CASTELLANO
150402,Loreto,Requena,Alto Tapiche,PARTIDO DEMOCRATICO SOMOS PERU,80,M,CASTELLANO
150403,Loreto,Requena,Capelo,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,730,M,CASTELLANO
150403,Loreto,Requena,Capelo,MOVIMIENTO ESPERANZA REGION AMAZONICA,363,M,CASTELLANO
150403,Loreto,Requena,Capelo,ALIANZA PARA EL PROGRESO,78,M,CASTELLANO
150403,Loreto,Requena,Capelo,PARTIDO DEMOCRATICO SOMOS PERU,407,M,CASTELLANO
150404,Loreto,Requena,Emilio San MartÃ­n,JUNTOS POR LORETO,205,M,CASTELLANO
150404,Loreto,Requena,Emilio San MartÃ­n,ALIANZA PARA EL PROGRESO,1264,M,CASTELLANO
150404,Loreto,Requena,Emilio San MartÃ­n,PARTIDO DEMOCRATICO SOMOS PERU,1391,M,CASTELLANO
150405,Loreto,Requena,Maquia,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,31,M,CASTELLANO
150405,Loreto,Requena,Maquia,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1084,M,CASTELLANO
150405,Loreto,Requena,Maquia,MOVIMIENTO ESPERANZA REGION AMAZONICA,706,M,CASTELLANO
150405,Loreto,Requena,Maquia,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,8,M,CASTELLANO
150405,Loreto,Requena,Maquia,LORETO PARA TODOS,238,M,CASTELLANO
150405,Loreto,Requena,Maquia,ALIANZA PARA EL PROGRESO,356,M,CASTELLANO
150405,Loreto,Requena,Maquia,PARTIDO POLITICO NACIONAL PERU LIBRE,339,M,CASTELLANO
150405,Loreto,Requena,Maquia,PARTIDO DEMOCRATICO SOMOS PERU,676,M,CASTELLANO
150406,Loreto,Requena,Puinahua,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,912,M,CASTELLANO
150406,Loreto,Requena,Puinahua,MOVIMIENTO ESPERANZA REGION AMAZONICA,489,M,CASTELLANO
150406,Loreto,Requena,Puinahua,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,160,M,CASTELLANO
150406,Loreto,Requena,Puinahua,ALIANZA PARA EL PROGRESO,1160,M,CASTELLANO
150406,Loreto,Requena,Puinahua,PARTIDO DEMOCRATICO SOMOS PERU,78,M,CASTELLANO
150407,Loreto,Requena,Saquena,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,566,M,CASTELLANO
150407,Loreto,Requena,Saquena,MOVIMIENTO ESPERANZA REGION AMAZONICA,390,M,CASTELLANO
150407,Loreto,Requena,Saquena,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,39,M,CASTELLANO
150407,Loreto,Requena,Saquena,JUNTOS POR LORETO,2,M,CASTELLANO
150407,Loreto,Requena,Saquena,ALIANZA PARA EL PROGRESO,536,M,CASTELLANO
150407,Loreto,Requena,Saquena,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,M,CASTELLANO
150407,Loreto,Requena,Saquena,PARTIDO DEMOCRATICO SOMOS PERU,332,M,CASTELLANO
150408,Loreto,Requena,Soplin,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,147,M,CASTELLANO
150408,Loreto,Requena,Soplin,MOVIMIENTO ESPERANZA REGION AMAZONICA,120,M,CASTELLANO
150408,Loreto,Requena,Soplin,ALIANZA PARA EL PROGRESO,195,M,CASTELLANO
150408,Loreto,Requena,Soplin,PARTIDO DEMOCRATICO SOMOS PERU,3,M,CASTELLANO
150409,Loreto,Requena,Tapiche,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,394,M,CASTELLANO
150409,Loreto,Requena,Tapiche,MOVIMIENTO ESPERANZA REGION AMAZONICA,14,M,CASTELLANO
150409,Loreto,Requena,Tapiche,ALIANZA PARA EL PROGRESO,198,M,CASTELLANO
150409,Loreto,Requena,Tapiche,PARTIDO DEMOCRATICO SOMOS PERU,151,M,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,409,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,198,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,MOVIMIENTO ESPERANZA REGION AMAZONICA,699,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,12,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,JUNTOS POR LORETO,12,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,ALIANZA PARA EL PROGRESO,128,F,CASTELLANO
150410,Loreto,Requena,Jenaro Herrera,PARTIDO DEMOCRATICO SOMOS PERU,600,F,CASTELLANO
150411,Loreto,Requena,Yaquerana,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,352,M,CASTELLANO
150411,Loreto,Requena,Yaquerana,MOVIMIENTO ESPERANZA REGION AMAZONICA,238,M,CASTELLANO
150411,Loreto,Requena,Yaquerana,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,141,M,CASTELLANO
150411,Loreto,Requena,Yaquerana,PARTIDO PATRIOTICO DEL PERU,9,M,CASTELLANO
150411,Loreto,Requena,Yaquerana,ALIANZA PARA EL PROGRESO,47,M,CASTELLANO
150411,Loreto,Requena,Yaquerana,PARTIDO DEMOCRATICO SOMOS PERU,490,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,1378,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,MOVIMIENTO ESPERANZA REGION AMAZONICA,1014,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,956,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,JUNTOS POR LORETO,267,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,ALIANZA PARA EL PROGRESO,565,M,CASTELLANO
150502,Loreto,Ucayali,Vargas Guerra,PARTIDO DEMOCRATICO SOMOS PERU,293,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,741,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,124,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,MOVIMIENTO ESPERANZA REGION AMAZONICA,259,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,202,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,ALIANZA PARA EL PROGRESO,1228,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,PARTIDO POLITICO NACIONAL PERU LIBRE,32,M,CASTELLANO
150503,Loreto,Ucayali,Padre MÃ¡rquez,PARTIDO DEMOCRATICO SOMOS PERU,570,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,198,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,5,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,MOVIMIENTO ESPERANZA REGION AMAZONICA,1259,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,711,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,JUNTOS POR LORETO,14,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,ALIANZA PARA EL PROGRESO,628,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,PARTIDO POLITICO NACIONAL PERU LIBRE,39,M,CASTELLANO
150504,Loreto,Ucayali,Pampa Hermosa,PARTIDO DEMOCRATICO SOMOS PERU,20,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,108,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,648,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,MOVIMIENTO ESPERANZA REGION AMAZONICA,946,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,1362,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,JUNTOS POR LORETO,582,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,LORETO PARA TODOS,611,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,ALIANZA PARA EL PROGRESO,298,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,PARTIDO POLITICO NACIONAL PERU LIBRE,468,M,CASTELLANO
150505,Loreto,Ucayali,Sarayacu,PARTIDO DEMOCRATICO SOMOS PERU,758,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,672,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,FUERZA LORETANA,3,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,MOVIMIENTO ESPERANZA REGION AMAZONICA,13,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,559,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,ALIANZA PARA EL PROGRESO,80,M,CASTELLANO
150506,Loreto,Ucayali,Inahuaya,PARTIDO DEMOCRATICO SOMOS PERU,71,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,632,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,MOVIMIENTO ESPERANZA REGION AMAZONICA,178,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,PARTIDO FRENTE DE LA ESPERANZA 2021,75,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,FUERZA POPULAR,212,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,ACCION POPULAR,1270,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,RENOVACION POPULAR,262,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,ALIANZA PARA EL PROGRESO,794,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,PARTIDO POLITICO NACIONAL PERU LIBRE,250,M,CASTELLANO
150602,Loreto,Mariscal RamÃ³n Castilla,Pebas,PARTIDO DEMOCRATICO SOMOS PERU,436,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,15,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,97,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,MOVIMIENTO ESPERANZA REGION AMAZONICA,978,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,362,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,ACCION POPULAR,748,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,ALIANZA PARA EL PROGRESO,1205,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,PARTIDO POLITICO NACIONAL PERU LIBRE,869,M,CASTELLANO
150603,Loreto,Mariscal RamÃ³n Castilla,YavarÃ­,PARTIDO DEMOCRATICO SOMOS PERU,680,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,43,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,MOVIMIENTO ESPERANZA REGION AMAZONICA,2516,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,ACCION POPULAR,1402,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,ALIANZA PARA EL PROGRESO,147,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,PARTIDO POLITICO NACIONAL PERU LIBRE,360,M,CASTELLANO
150604,Loreto,Mariscal RamÃ³n Castilla,San Pablo,PARTIDO DEMOCRATICO SOMOS PERU,28,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,197,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,MOVIMIENTO ESPERANZA REGION AMAZONICA,1319,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,MOVIMIENTO INDEPENDIENTE POLITICO VOLUNTAD GENERAL AMAZONICA - VOGA,45,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,JUNTOS POR LORETO,5,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,ACCION POPULAR,930,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,ALIANZA PARA EL PROGRESO,981,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,37,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,PARTIDO POLITICO NACIONAL PERU LIBRE,79,M,CASTELLANO
150702,Loreto,Datem del MaraÃ±Ã³n,Andoas,PARTIDO DEMOCRATICO SOMOS PERU,1397,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,24,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,24,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,MOVIMIENTO ESPERANZA REGION AMAZONICA,48,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,JUNTOS POR LORETO,182,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,ACCION POPULAR,1192,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,ALIANZA PARA EL PROGRESO,558,M,CASTELLANO
150703,Loreto,Datem del MaraÃ±Ã³n,Cahuapanas,PARTIDO DEMOCRATICO SOMOS PERU,982,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,MOVIMIENTO ESPERANZA REGION AMAZONICA,485,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,JUNTOS POR LORETO,791,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,FUERZA POPULAR,505,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,ACCION POPULAR,1240,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,ALIANZA PARA EL PROGRESO,260,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,PARTIDO POLITICO NACIONAL PERU LIBRE,124,M,CASTELLANO
150704,Loreto,Datem del MaraÃ±Ã³n,Manseriche,PARTIDO DEMOCRATICO SOMOS PERU,1342,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,148,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,MOVIMIENTO ESPERANZA REGION AMAZONICA,422,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,JUNTOS POR LORETO,34,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,FUERZA POPULAR,22,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,ACCION POPULAR,1008,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,ALIANZA PARA EL PROGRESO,587,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,PARTIDO POLITICO NACIONAL PERU LIBRE,71,M,CASTELLANO
150705,Loreto,Datem del MaraÃ±Ã³n,Morona,PARTIDO DEMOCRATICO SOMOS PERU,779,M,CASTELLANO
150706,Loreto,Datem del MaraÃ±Ã³n,Pastaza,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,8,F,CASTELLANO
150706,Loreto,Datem del MaraÃ±Ã³n,Pastaza,MOVIMIENTO ESPERANZA REGION AMAZONICA,1606,F,CASTELLANO
150706,Loreto,Datem del MaraÃ±Ã³n,Pastaza,ACCION POPULAR,672,F,CASTELLANO
150706,Loreto,Datem del MaraÃ±Ã³n,Pastaza,ALIANZA PARA EL PROGRESO,107,F,CASTELLANO
150706,Loreto,Datem del MaraÃ±Ã³n,Pastaza,PARTIDO DEMOCRATICO SOMOS PERU,712,F,CASTELLANO
150902,Loreto,Putumayo,Rosa Panduro,MOVIMIENTO ESPERANZA REGION AMAZONICA,58,M,CASTELLANO
150902,Loreto,Putumayo,Rosa Panduro,ACCION POPULAR,89,M,CASTELLANO
150902,Loreto,Putumayo,Rosa Panduro,ALIANZA PARA EL PROGRESO,12,M,CASTELLANO
150902,Loreto,Putumayo,Rosa Panduro,PARTIDO DEMOCRATICO SOMOS PERU,147,M,CASTELLANO
150903,Loreto,Putumayo,Teniente Manuel Clavero,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,60,M,CASTELLANO
150903,Loreto,Putumayo,Teniente Manuel Clavero,MOVIMIENTO ESPERANZA REGION AMAZONICA,31,M,CASTELLANO
150903,Loreto,Putumayo,Teniente Manuel Clavero,ALIANZA PARA EL PROGRESO,595,M,CASTELLANO
150903,Loreto,Putumayo,Teniente Manuel Clavero,PARTIDO DEMOCRATICO SOMOS PERU,657,M,CASTELLANO
150904,Loreto,Putumayo,Yaguas,MOVIMIENTO ESPERANZA REGION AMAZONICA,146,M,CASTELLANO
150904,Loreto,Putumayo,Yaguas,ALIANZA PARA EL PROGRESO,173,M,CASTELLANO
150904,Loreto,Putumayo,Yaguas,PARTIDO POLITICO NACIONAL PERU LIBRE,7,M,CASTELLANO
150904,Loreto,Putumayo,Yaguas,PARTIDO DEMOCRATICO SOMOS PERU,321,M,CASTELLANO
160102,Madre de Dios,Tambopata,Inambari,ALIANZA LIBERTAD MADREDIOSENSE,1741,M,QUECHUA
160102,Madre de Dios,Tambopata,Inambari,PODEMOS PERU,437,M,QUECHUA
160102,Madre de Dios,Tambopata,Inambari,ALIANZA PARA EL PROGRESO,1299,M,QUECHUA
160102,Madre de Dios,Tambopata,Inambari,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,2360,M,QUECHUA
160103,Madre de Dios,Tambopata,Las Piedras,ALIANZA LIBERTAD MADREDIOSENSE,912,M,CASTELLANO
160103,Madre de Dios,Tambopata,Las Piedras,MOVIMIENTO REGIONAL FUERZA POR MADRE DE DIOS - MR FMDD,479,M,CASTELLANO
160103,Madre de Dios,Tambopata,Las Piedras,MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS,787,M,CASTELLANO
160103,Madre de Dios,Tambopata,Las Piedras,ACCION POPULAR,836,M,CASTELLANO
160103,Madre de Dios,Tambopata,Las Piedras,PODEMOS PERU,679,M,CASTELLANO
160103,Madre de Dios,Tambopata,Las Piedras,ALIANZA PARA EL PROGRESO,651,M,CASTELLANO
