ubigeo,region,provincia,distrito,organizacion_politica,total_votos,sexo,origen_apellido
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",407,M,CASTELLANO
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,10540,M,CASTELLANO
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,PARTIDO APRISTA PERUANO,25390,M,CASTELLANO
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,PARTIDO HUMANISTA PERUANO,803,M,CASTELLANO
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,RESTAURACION NACIONAL,872,M,CASTELLANO
120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA,VAMOS PERU,1091,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,ALIANZA PARA EL PROGRESO,3839,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,DEMOCRACIA DIRECTA,373,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",1374,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,3103,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,PARTIDO APRISTA PERUANO,12728,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,PARTIDO HUMANISTA PERUANO,573,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,RESTAURACION NACIONAL,1330,M,CASTELLANO
120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,SUMATE POR UNA NUEVA LIBERTAD,9239,M,CASTELLANO
120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,ALIANZA PARA EL PROGRESO,438,M,CASTELLANO
120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,416,M,CASTELLANO
120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,PARTIDO APRISTA PERUANO,366,M,CASTELLANO
120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA,PARTIDO POPULAR CRISTIANO - PPC,211,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,ACCION POPULAR,65,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,ALIANZA PARA EL PROGRESO,39,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,FUERZA POPULAR,34,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",89,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,172,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,PARTIDO APRISTA PERUANO,126,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,PARTIDO POPULAR CRISTIANO - PPC,265,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,PERU POSIBLE,168,M,CASTELLANO
120203,LA LIBERTAD,BOLIVAR,CONDORMARCA,SUMATE POR UNA NUEVA LIBERTAD,25,M,CASTELLANO
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,ALIANZA PARA EL PROGRESO,127,M,CASTELLANO
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,FUERZA POPULAR,42,M,CASTELLANO
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,283,M,CASTELLANO
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,PARTIDO APRISTA PERUANO,255,M,CASTELLANO
120204,LA LIBERTAD,BOLIVAR,LONGOTEA,PARTIDO POPULAR CRISTIANO - PPC,296,M,CASTELLANO
120205,LA LIBERTAD,BOLIVAR,UCUNCHA,ALIANZA PARA EL PROGRESO,337,M,CASTELLANO
120205,LA LIBERTAD,BOLIVAR,UCUNCHA,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,281,M,CASTELLANO
120205,LA LIBERTAD,BOLIVAR,UCUNCHA,PARTIDO POPULAR CRISTIANO - PPC,46,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,ALIANZA PARA EL PROGRESO,264,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",25,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,FUERZA POPULAR,270,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,PARTIDO APRISTA PERUANO,88,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,PARTIDO HUMANISTA PERUANO,52,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,PARTIDO POPULAR CRISTIANO - PPC,321,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,RESTAURACION NACIONAL,141,M,CASTELLANO
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,SUMATE POR UNA NUEVA LIBERTAD,29,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,ALIANZA PARA EL PROGRESO,585,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,FUERZA POPULAR,332,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",596,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,290,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,PARTIDO DEMOCRATICO SOMOS PERU,525,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,PARTIDO HUMANISTA PERUANO,144,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,SUMATE POR UNA NUEVA LIBERTAD,893,M,CASTELLANO
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,UNION POR EL PERU,294,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,ALIANZA PARA EL PROGRESO,885,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,FUERZA POPULAR,521,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",534,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PARTIDO APRISTA PERUANO,289,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PARTIDO DEMOCRATICO SOMOS PERU,119,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,PARTIDO HUMANISTA PERUANO,401,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,RESTAURACION NACIONAL,168,M,CASTELLANO
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,SUMATE POR UNA NUEVA LIBERTAD,821,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,ALIANZA PARA EL PROGRESO,3492,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,FUERZA POPULAR,999,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",111,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,PARTIDO APRISTA PERUANO,931,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,PARTIDO HUMANISTA PERUANO,55,M,CASTELLANO
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,SUMATE POR UNA NUEVA LIBERTAD,1874,M,CASTELLANO
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,ALIANZA PARA EL PROGRESO,1899,M,CASTELLANO
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,FUERZA POPULAR,64,M,CASTELLANO
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",23,M,CASTELLANO
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,PARTIDO APRISTA PERUANO,1734,M,CASTELLANO
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,SUMATE POR UNA NUEVA LIBERTAD,1872,M,CASTELLANO
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,ALIANZA PARA EL PROGRESO,2851,M,CASTELLANO
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,PARTIDO APRISTA PERUANO,120,M,CASTELLANO
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,PARTIDO HUMANISTA PERUANO,48,M,CASTELLANO
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,RESTAURACION NACIONAL,139,M,CASTELLANO
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,SUMATE POR UNA NUEVA LIBERTAD,1769,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,ACCION POPULAR,170,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,ALIANZA PARA EL PROGRESO,1376,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,FUERZA POPULAR,847,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",808,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,496,M,CASTELLANO
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,SUMATE POR UNA NUEVA LIBERTAD,528,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,ACCION POPULAR,861,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,ALIANZA PARA EL PROGRESO,1530,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,FUERZA POPULAR,950,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",291,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,PARTIDO APRISTA PERUANO,205,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,PARTIDO DEMOCRATICO SOMOS PERU,0,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,PARTIDO HUMANISTA PERUANO,310,M,CASTELLANO
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,SUMATE POR UNA NUEVA LIBERTAD,1090,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,ALIANZA PARA EL PROGRESO,374,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,FUERZA POPULAR,6,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",1053,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,PARTIDO APRISTA PERUANO,603,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,PERU PATRIA SEGURA,129,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,RESTAURACION NACIONAL,1568,M,CASTELLANO
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,SOLIDARIDAD NACIONAL,91,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,ALIANZA PARA EL PROGRESO,51,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",774,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,62,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,PARTIDO APRISTA PERUANO,23,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,PARTIDO HUMANISTA PERUANO,71,M,CASTELLANO
120403,LA LIBERTAD,OTUZCO,CHARAT,RESTAURACION NACIONAL,756,M,CASTELLANO
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,ALIANZA PARA EL PROGRESO,105,M,CASTELLANO
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",943,M,CASTELLANO
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,PARTIDO APRISTA PERUANO,29,M,CASTELLANO
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,PARTIDO HUMANISTA PERUANO,535,M,CASTELLANO
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,RESTAURACION NACIONAL,1345,M,CASTELLANO
120405,LA LIBERTAD,OTUZCO,LA CUESTA,ALIANZA PARA EL PROGRESO,263,M,CASTELLANO
120405,LA LIBERTAD,OTUZCO,LA CUESTA,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",151,M,CASTELLANO
120405,LA LIBERTAD,OTUZCO,LA CUESTA,PARTIDO APRISTA PERUANO,402,M,CASTELLANO
120405,LA LIBERTAD,OTUZCO,LA CUESTA,RESTAURACION NACIONAL,45,M,CASTELLANO
120408,LA LIBERTAD,OTUZCO,PARANDAY,ALIANZA PARA EL PROGRESO,271,M,QUECHUA
120408,LA LIBERTAD,OTUZCO,PARANDAY,PARTIDO APRISTA PERUANO,7,M,QUECHUA
120408,LA LIBERTAD,OTUZCO,PARANDAY,PARTIDO HUMANISTA PERUANO,90,M,QUECHUA
120408,LA LIBERTAD,OTUZCO,PARANDAY,RESTAURACION NACIONAL,179,M,QUECHUA
120409,LA LIBERTAD,OTUZCO,SALPO,ALIANZA PARA EL PROGRESO,115,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,DEMOCRACIA DIRECTA,950,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,FUERZA POPULAR,24,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",153,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,65,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,PARTIDO APRISTA PERUANO,1985,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,PARTIDO DEMOCRATICO SOMOS PERU,39,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,RESTAURACION NACIONAL,460,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,SOLIDARIDAD NACIONAL,14,M,CASTELLANO
120409,LA LIBERTAD,OTUZCO,SALPO,VAMOS PERU,16,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,ACCION POPULAR,21,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,ALIANZA PARA EL PROGRESO,75,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,DEMOCRACIA DIRECTA,290,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",142,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,PARTIDO APRISTA PERUANO,133,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,PARTIDO HUMANISTA PERUANO,111,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,RESTAURACION NACIONAL,1018,M,CASTELLANO
120410,LA LIBERTAD,OTUZCO,SINSICAP,SOLIDARIDAD NACIONAL,27,M,CASTELLANO
120411,LA LIBERTAD,OTUZCO,USQUIL,ALIANZA PARA EL PROGRESO,210,M,CASTELLANO
120411,LA LIBERTAD,OTUZCO,USQUIL,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",3868,M,CASTELLANO
120411,LA LIBERTAD,OTUZCO,USQUIL,PARTIDO APRISTA PERUANO,253,M,CASTELLANO
120411,LA LIBERTAD,OTUZCO,USQUIL,RESTAURACION NACIONAL,7361,M,CASTELLANO
120411,LA LIBERTAD,OTUZCO,USQUIL,SOLIDARIDAD NACIONAL,29,M,CASTELLANO
120413,LA LIBERTAD,OTUZCO,MACHE,ALIANZA PARA EL PROGRESO,296,M,CASTELLANO
120413,LA LIBERTAD,OTUZCO,MACHE,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",876,M,CASTELLANO
120413,LA LIBERTAD,OTUZCO,MACHE,PARTIDO APRISTA PERUANO,952,M,CASTELLANO
120413,LA LIBERTAD,OTUZCO,MACHE,RESTAURACION NACIONAL,381,M,CASTELLANO
120413,LA LIBERTAD,OTUZCO,MACHE,SOLIDARIDAD NACIONAL,4,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,ALIANZA PARA EL PROGRESO,7374,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",263,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,FUERZA POPULAR,2685,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,MOVIMIENTO INDEPENDIENTE UNIDOS POR GUADALUPE,1251,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,1357,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,PARTIDO APRISTA PERUANO,4510,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,PERU PATRIA SEGURA,681,M,CASTELLANO
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,VAMOS PERU,728,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,ALIANZA PARA EL PROGRESO,463,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,FUERZA POPULAR,506,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,334,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PARTIDO POPULAR CRISTIANO - PPC,3,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PERU PATRIA SEGURA,694,M,CASTELLANO
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,RESTAURACION NACIONAL,118,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,ACCION POPULAR,1220,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,DEMOCRACIA DIRECTA,2332,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,FRATERNIDAD Y SOLIDARIDAD PACASMAYINA,558,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,FUERZA POPULAR,1807,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,3756,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,PARTIDO APRISTA PERUANO,926,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,PARTIDO POPULAR CRISTIANO - PPC,2541,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,PERU PATRIA SEGURA,0,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,RESTAURACION NACIONAL,1126,M,CASTELLANO
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,SUMATE POR UNA NUEVA LIBERTAD,362,M,CASTELLANO
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,ALIANZA PARA EL PROGRESO,3155,M,CASTELLANO
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,FUERZA POPULAR,2521,M,CASTELLANO
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,JUNTOS NUEVAMENTE Y OBRAS PARA TODOS,511,M,CASTELLANO
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,249,M,CASTELLANO
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,PARTIDO APRISTA PERUANO,169,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,ACCION POPULAR,1017,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,ALIANZA PARA EL PROGRESO,618,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,PARTIDO APRISTA PERUANO,173,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,RESTAURACION NACIONAL,132,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,SUMATE POR UNA NUEVA LIBERTAD,21,M,CASTELLANO
120602,LA LIBERTAD,PATAZ,BULDIBUYO,UNION POR EL PERU,11,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,ACCION POPULAR,1561,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,ALIANZA PARA EL PROGRESO,98,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,FUERZA POPULAR,60,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,PARTIDO APRISTA PERUANO,1044,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,RESTAURACION NACIONAL,730,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,SUMATE POR UNA NUEVA LIBERTAD,1343,M,CASTELLANO
120603,LA LIBERTAD,PATAZ,CHILLIA,UNION POR EL PERU,26,M,CASTELLANO
120604,LA LIBERTAD,PATAZ,HUAYLILLAS,ALIANZA PARA EL PROGRESO,241,M,CASTELLANO
120604,LA LIBERTAD,PATAZ,HUAYLILLAS,PARTIDO APRISTA PERUANO,493,M,CASTELLANO
120604,LA LIBERTAD,PATAZ,HUAYLILLAS,SUMATE POR UNA NUEVA LIBERTAD,12,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,ACCION POPULAR,539,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,ALIANZA PARA EL PROGRESO,551,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,DEMOCRACIA DIRECTA,41,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,FUERZA POPULAR,102,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,PARTIDO APRISTA PERUANO,279,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,PERU PATRIA SEGURA,50,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,RESTAURACION NACIONAL,48,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,SUMATE POR UNA NUEVA LIBERTAD,237,M,CASTELLANO
120605,LA LIBERTAD,PATAZ,HUANCASPATA,UNION POR EL PERU,41,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,ACCION POPULAR,648,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,ALIANZA PARA EL PROGRESO,414,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,DEMOCRACIA DIRECTA,52,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,FUERZA POPULAR,40,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,PARTIDO APRISTA PERUANO,239,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,RESTAURACION NACIONAL,370,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,SOLIDARIDAD NACIONAL,19,M,CASTELLANO
120606,LA LIBERTAD,PATAZ,HUAYO,SUMATE POR UNA NUEVA LIBERTAD,22,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,ACCION POPULAR,334,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,ALIANZA PARA EL PROGRESO,190,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,DEMOCRACIA DIRECTA,41,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,FUERZA POPULAR,15,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,PARTIDO APRISTA PERUANO,21,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,RESTAURACION NACIONAL,82,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,SUMATE POR UNA NUEVA LIBERTAD,160,M,CASTELLANO
120607,LA LIBERTAD,PATAZ,ONGON,UNION POR EL PERU,3,M,CASTELLANO
120608,LA LIBERTAD,PATAZ,PARCOY,ACCION POPULAR,592,M,CASTELLANO
120608,LA LIBERTAD,PATAZ,PARCOY,ALIANZA PARA EL PROGRESO,312,M,CASTELLANO
120608,LA LIBERTAD,PATAZ,PARCOY,DEMOCRACIA DIRECTA,644,M,CASTELLANO
120608,LA LIBERTAD,PATAZ,PARCOY,FUERZA POPULAR,969,M,CASTELLANO
120608,LA LIBERTAD,PATAZ,PARCOY,"MOVIMIENTO REGIONAL INDEPENDIENTE DE CAMPESINOS, OBREROS, EMPLEADOS Y ESTUDIANTES",55,M,CASTELLANO
