ubigeo,region,provincia,distrito,organizacion_politica,total_votos
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,86
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,14
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,145
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,OBRAS POR AMAZONAS,33
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,SENTIMIENTO AMAZONENSE REGIONAL,224
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,TODOS SOMOS AMAZONAS,9
10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,UNIDAD Y DEMOCRACIA DE AMAZONAS,1
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ALIANZA PARA EL PROGRESO,16
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,45
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,7
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,124
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,OBRAS POR AMAZONAS,107
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,SENTIMIENTO AMAZONENSE REGIONAL,277
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,TODOS SOMOS AMAZONAS,1
10113,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ALIANZA PARA EL PROGRESO,5
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",3
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,153
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,25
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,399
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,OBRAS POR AMAZONAS,71
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,SENTIMIENTO AMAZONENSE REGIONAL,516
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,TODOS SOMOS AMAZONAS,9
10114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,UNIDAD Y DEMOCRACIA DE AMAZONAS,11
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ALIANZA PARA EL PROGRESO,5
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,23
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,108
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,112
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,OBRAS POR AMAZONAS,18
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,SENTIMIENTO AMAZONENSE REGIONAL,207
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,TODOS SOMOS AMAZONAS,8
10115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,UNIDAD Y DEMOCRACIA DE AMAZONAS,11
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,ALIANZA PARA EL PROGRESO,0
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,3
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,81
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,OBRAS POR AMAZONAS,51
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,SENTIMIENTO AMAZONENSE REGIONAL,111
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,TODOS SOMOS AMAZONAS,4
10116,AMAZONAS,CHACHAPOYAS,OLLEROS,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,ALIANZA PARA EL PROGRESO,3
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",2
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,11
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,2
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,197
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,OBRAS POR AMAZONAS,143
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,SENTIMIENTO AMAZONENSE REGIONAL,257
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,TODOS SOMOS AMAZONAS,12
10117,AMAZONAS,CHACHAPOYAS,QUINJALCA,UNIDAD Y DEMOCRACIA DE AMAZONAS,6
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,ALIANZA PARA EL PROGRESO,3
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,47
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,68
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,28
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,OBRAS POR AMAZONAS,8
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,SENTIMIENTO AMAZONENSE REGIONAL,118
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,TODOS SOMOS AMAZONAS,6
10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,UNIDAD Y DEMOCRACIA DE AMAZONAS,1
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,ALIANZA PARA EL PROGRESO,0
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,121
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,2
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,181
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,OBRAS POR AMAZONAS,16
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,SENTIMIENTO AMAZONENSE REGIONAL,63
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,TODOS SOMOS AMAZONAS,8
10119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,UNIDAD Y DEMOCRACIA DE AMAZONAS,3
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,ALIANZA PARA EL PROGRESO,6
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",3
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,180
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,10
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,330
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,OBRAS POR AMAZONAS,71
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,SENTIMIENTO AMAZONENSE REGIONAL,335
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,TODOS SOMOS AMAZONAS,4
10120,AMAZONAS,CHACHAPOYAS,SOLOCO,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10121,AMAZONAS,CHACHAPOYAS,SONCHE,ALIANZA PARA EL PROGRESO,0
10121,AMAZONAS,CHACHAPOYAS,SONCHE,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0
10121,AMAZONAS,CHACHAPOYAS,SONCHE,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,3
10121,AMAZONAS,CHACHAPOYAS,SONCHE,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,11
10121,AMAZONAS,CHACHAPOYAS,SONCHE,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,105
10121,AMAZONAS,CHACHAPOYAS,SONCHE,OBRAS POR AMAZONAS,8
10121,AMAZONAS,CHACHAPOYAS,SONCHE,SENTIMIENTO AMAZONENSE REGIONAL,100
10121,AMAZONAS,CHACHAPOYAS,SONCHE,TODOS SOMOS AMAZONAS,1
10121,AMAZONAS,CHACHAPOYAS,SONCHE,UNIDAD Y DEMOCRACIA DE AMAZONAS,0
10201,AMAZONAS,BAGUA,LA PECA,ALIANZA PARA EL PROGRESO,154
10201,AMAZONAS,BAGUA,LA PECA,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",17
10201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,838
10201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,585
10201,AMAZONAS,BAGUA,LA PECA,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,346
10201,AMAZONAS,BAGUA,LA PECA,OBRAS POR AMAZONAS,95
10201,AMAZONAS,BAGUA,LA PECA,SENTIMIENTO AMAZONENSE REGIONAL,1849
10201,AMAZONAS,BAGUA,LA PECA,TODOS SOMOS AMAZONAS,526
10201,AMAZONAS,BAGUA,LA PECA,UNIDAD Y DEMOCRACIA DE AMAZONAS,785
10202,AMAZONAS,BAGUA,ARAMANGO,ALIANZA PARA EL PROGRESO,41
10202,AMAZONAS,BAGUA,ARAMANGO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",11
10202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,1319
10202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,659
10202,AMAZONAS,BAGUA,ARAMANGO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,850
10202,AMAZONAS,BAGUA,ARAMANGO,OBRAS POR AMAZONAS,63
10202,AMAZONAS,BAGUA,ARAMANGO,SENTIMIENTO AMAZONENSE REGIONAL,1773
10202,AMAZONAS,BAGUA,ARAMANGO,TODOS SOMOS AMAZONAS,111
10202,AMAZONAS,BAGUA,ARAMANGO,UNIDAD Y DEMOCRACIA DE AMAZONAS,791
10203,AMAZONAS,BAGUA,COPALLIN,ALIANZA PARA EL PROGRESO,298
10203,AMAZONAS,BAGUA,COPALLIN,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",8
10203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,421
10203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,188
10203,AMAZONAS,BAGUA,COPALLIN,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,291
10203,AMAZONAS,BAGUA,COPALLIN,OBRAS POR AMAZONAS,51
10203,AMAZONAS,BAGUA,COPALLIN,SENTIMIENTO AMAZONENSE REGIONAL,805
10203,AMAZONAS,BAGUA,COPALLIN,TODOS SOMOS AMAZONAS,100
10203,AMAZONAS,BAGUA,COPALLIN,UNIDAD Y DEMOCRACIA DE AMAZONAS,828
10204,AMAZONAS,BAGUA,EL PARCO,ALIANZA PARA EL PROGRESO,8
10204,AMAZONAS,BAGUA,EL PARCO,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1
10204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS,122
10204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL AMAZONENSE UNIDOS AL CAMPO,127
10204,AMAZONAS,BAGUA,EL PARCO,MOVIMIENTO REGIONAL FUERZA AMAZONENSE,30
10204,AMAZONAS,BAGUA,EL PARCO,OBRAS POR AMAZONAS,13
10204,AMAZONAS,BAGUA,EL PARCO,SENTIMIENTO AMAZONENSE REGIONAL,720
10204,AMAZONAS,BAGUA,EL PARCO,TODOS SOMOS AMAZONAS,16
