UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,11,134,21,5,0
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23620000,MOVIMIENTO NUEVA IZQUIERDA,7,134,21,5,0
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,5,134,21,5,0
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,26,134,21,5,0
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,2,134,21,5,0
40118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS,MUNICIPAL DISTRITAL,147427,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,11,134,21,5,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",16,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,2157,CONCERTACION EN PRO DE UNA MISION SOSTENIBLE,0,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,3,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,19,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,7,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,2,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,14,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,13,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,13,143,15,7,0
40120,AREQUIPA,AREQUIPA,TIABAYA,MUNICIPAL DISTRITAL,147523,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,20,143,15,7,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",8,147,17,9,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,2,DISTRITAL,2807,UCHUMAYO TRIUNFA ,25,147,17,9,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,3,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,15,147,17,9,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,2,147,17,9,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,34,147,17,9,0
40121,AREQUIPA,AREQUIPA,UCHUMAYO,MUNICIPAL DISTRITAL,147563,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,15,147,17,9,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",4,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,2,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,32,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,31,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,7,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,3,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,45,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,8,227,26,12,0
40122,AREQUIPA,AREQUIPA,VITOR,MUNICIPAL DISTRITAL,147579,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,31,227,26,12,0
40124,AREQUIPA,AREQUIPA,YARABAMBA,MUNICIPAL DISTRITAL,147651,CONTABILIZADAS NORMALES,1,DISTRITAL,2583,GRUPO INDEPENDIENTE YARABAMBA 2006,18,128,16,4,0
40124,AREQUIPA,AREQUIPA,YARABAMBA,MUNICIPAL DISTRITAL,147651,CONTABILIZADAS NORMALES,2,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,34,128,16,4,0
40124,AREQUIPA,AREQUIPA,YARABAMBA,MUNICIPAL DISTRITAL,147651,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23700000,ALIANZA PARA EL PROGRESO,37,128,16,4,0
40124,AREQUIPA,AREQUIPA,YARABAMBA,MUNICIPAL DISTRITAL,147651,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,8,128,16,4,0
40125,AREQUIPA,AREQUIPA,YURA,MUNICIPAL DISTRITAL,147659,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",20,137,40,4,0
40125,AREQUIPA,AREQUIPA,YURA,MUNICIPAL DISTRITAL,147659,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1976,AREQUIPA RENACE,15,137,40,4,0
40125,AREQUIPA,AREQUIPA,YURA,MUNICIPAL DISTRITAL,147659,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23620000,MOVIMIENTO NUEVA IZQUIERDA,6,137,40,4,0
40125,AREQUIPA,AREQUIPA,YURA,MUNICIPAL DISTRITAL,147659,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,10,137,40,4,0
40125,AREQUIPA,AREQUIPA,YURA,MUNICIPAL DISTRITAL,147659,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,31,137,40,4,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,1,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1918,JUNTOS POR EL SUR,22,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",7,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,4,PARTIDO POLITICO,1942,MOVIMIENTO INDEPENDIENTE LEON DEL SUR,2,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,5,DISTRITAL,2696,CONSTRUCTORES PERU ALTO SELVA ALEGRE,9,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,6,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,25,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,2,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23620000,MOVIMIENTO NUEVA IZQUIERDA,3,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23690000,UNION POR EL PERU,3,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,3,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,23780000,PARTIDO RENACIMIENTO ANDINO,1,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,12,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,23,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,13,LISTA INDEPENDIENTE,23840000,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,3,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,14,LISTA INDEPENDIENTE,23950000,RESTAURACION NACIONAL,12,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,15,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,15,177,9,16,0
40128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,MUNICIPAL DISTRITAL,148199,CONTABILIZADAS NORMALES,16,LISTA INDEPENDIENTE,24050000,PROGRESEMOS PERU,3,177,9,16,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",15,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1976,AREQUIPA RENACE,57,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,3,DISTRITAL,2756,FUTURO SEGURO,2,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,4,DISTRITAL,2757,PROGRESO BUSTAMANTINO,7,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,5,PROVINCIAL,2842,AREQUIPA DESARROLLO TOTAL,24,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,11,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,1,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,7,177,23,5,0
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,MUNICIPAL DISTRITAL,148581,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,6,177,23,5,0
40305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,MUNICIPAL DISTRITAL,148729,CONTABILIZADAS NORMALES,1,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,82,190,18,2,0
40305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,MUNICIPAL DISTRITAL,148729,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,27,190,18,2,0
40305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,MUNICIPAL DISTRITAL,148729,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,25,190,18,2,0
40305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,MUNICIPAL DISTRITAL,148729,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,17,190,18,2,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,0,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",36,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,3,PROVINCIAL,2864,FRENTE INDEPENDIENTE PROGRESISTA,6,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,21,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,21,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,19,153,9,6,0
40302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,MUNICIPAL DISTRITAL,152045,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,22,153,9,6,0
40303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MUNICIPAL DISTRITAL,152054,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",34,224,16,2,0
40303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MUNICIPAL DISTRITAL,152054,CONTABILIZADAS NORMALES,2,PROVINCIAL,2864,FRENTE INDEPENDIENTE PROGRESISTA,14,224,16,2,0
40303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MUNICIPAL DISTRITAL,152054,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,6,224,16,2,0
40303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MUNICIPAL DISTRITAL,152054,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,79,224,16,2,0
40303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,MUNICIPAL DISTRITAL,152054,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,59,224,16,2,0
40304,AREQUIPA,CAMANA,MARISCAL CACERES,MUNICIPAL DISTRITAL,152059,CONTABILIZADAS NORMALES,1,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,83,241,21,7,0
40304,AREQUIPA,CAMANA,MARISCAL CACERES,MUNICIPAL DISTRITAL,152059,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,65,241,21,7,0
40304,AREQUIPA,CAMANA,MARISCAL CACERES,MUNICIPAL DISTRITAL,152059,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,15,241,21,7,0
40304,AREQUIPA,CAMANA,MARISCAL CACERES,MUNICIPAL DISTRITAL,152059,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,14,241,21,7,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,16,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",59,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,3,PROVINCIAL,2864,FRENTE INDEPENDIENTE PROGRESISTA,6,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,12,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,58,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,48,239,3,6,0
40306,AREQUIPA,CAMANA,OCOÃA,MUNICIPAL DISTRITAL,152081,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,6,239,3,6,0
40307,AREQUIPA,CAMANA,QUILCA,MUNICIPAL DISTRITAL,152093,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",4,209,12,5,0
40307,AREQUIPA,CAMANA,QUILCA,MUNICIPAL DISTRITAL,152093,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,98,209,12,5,0
40307,AREQUIPA,CAMANA,QUILCA,MUNICIPAL DISTRITAL,152093,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,54,209,12,5,0
40307,AREQUIPA,CAMANA,QUILCA,MUNICIPAL DISTRITAL,152093,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,6,209,12,5,0
40307,AREQUIPA,CAMANA,QUILCA,MUNICIPAL DISTRITAL,152093,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,9,209,12,5,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,2,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",48,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,2106,DEMOCRACIA CIVICA PARA EL DESARROLLO,2,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,10,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23620000,MOVIMIENTO NUEVA IZQUIERDA,4,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,45,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,15,250,27,16,0
40308,AREQUIPA,CAMANA,SAMUEL PASTOR,MUNICIPAL DISTRITAL,152099,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,54,250,27,16,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,10,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",19,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,3,PARTIDO POLITICO,1976,AREQUIPA RENACE,3,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,19,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23620000,MOVIMIENTO NUEVA IZQUIERDA,3,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,12,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,7,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,28,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,8,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,58,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,9,LISTA INDEPENDIENTE,23920000,SIEMPRE UNIDOS,9,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,10,LISTA INDEPENDIENTE,24010000,PARTIDO NACIONALISTA PERUANO,4,231,25,9,0
40402,AREQUIPA,CARAVELI,ACARI,MUNICIPAL DISTRITAL,152415,CONTABILIZADAS NORMALES,11,LISTA INDEPENDIENTE,24050000,PROGRESEMOS PERU,6,231,25,9,0
40404,AREQUIPA,CARAVELI,ATIQUIPA,MUNICIPAL DISTRITAL,152431,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",38,127,16,0,0
40404,AREQUIPA,CARAVELI,ATIQUIPA,MUNICIPAL DISTRITAL,152431,CONTABILIZADAS NORMALES,2,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,33,127,16,0,0
40404,AREQUIPA,CARAVELI,ATIQUIPA,MUNICIPAL DISTRITAL,152431,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,28,127,16,0,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,6,247,13,5,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,2,PARTIDO POLITICO,1938,"AREQUIPA, TRADICION Y FUTURO",64,247,13,5,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,3,LISTA INDEPENDIENTE,23510000,ACCION POPULAR,47,247,13,5,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,4,LISTA INDEPENDIENTE,23770000,FUERZA DEMOCRATICA,6,247,13,5,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,5,LISTA INDEPENDIENTE,23810000,AGRUPACION INDEPENDIENTE SI CUMPLE,41,247,13,5,0
40403,AREQUIPA,CARAVELI,ATICO,MUNICIPAL DISTRITAL,152435,CONTABILIZADAS NORMALES,6,LISTA INDEPENDIENTE,23820000,PARTIDO APRISTA PERUANO,40,247,13,5,0
40405,AREQUIPA,CARAVELI,BELLA UNION,MUNICIPAL DISTRITAL,152446,CONTABILIZADAS NORMALES,1,PARTIDO POLITICO,1890,AREQUIPA AVANCEMOS,7,245,19,10,0
