UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_ELECCION,MESA,ESTADO_MESA,UBICACION_EN_CEDULA,TIPO_AGRUPACION,CODIGO_AGRUPACION,AGRUPACION_POLITICA,VOTOS_OBTENIDOS,ELECTORES_HABILES,VOTOS_BLANCOS,VOTOS_NULOS,VOTOS_IMPUG
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,5,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,21,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,6,REGIONAL,141,REGION PARA TODOS,17,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,7,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,2,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,8,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,27,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,9,REGIONAL,325,MOVIMIENTO REGIONAL OBRAS + OBRAS,38,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,10,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,47,292,19,6,0
190107,PIURA,PIURA,LAS LOMAS,MUNICIPAL DISTRITAL,13654,ACTA ELECTORAL NORMAL,11,REGIONAL,133,AGRO SI,7,292,19,6,0
190806,PIURA,SECHURA,RINCONADA-LLICUAR,MUNICIPAL DISTRITAL,13683,ACTA ELECTORAL NORMAL,1,REGIONAL,141,REGION PARA TODOS,10,289,5,2,0
190806,PIURA,SECHURA,RINCONADA-LLICUAR,MUNICIPAL DISTRITAL,13683,ACTA ELECTORAL NORMAL,2,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,112,289,5,2,0
190806,PIURA,SECHURA,RINCONADA-LLICUAR,MUNICIPAL DISTRITAL,13683,ACTA ELECTORAL NORMAL,3,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,28,289,5,2,0
190806,PIURA,SECHURA,RINCONADA-LLICUAR,MUNICIPAL DISTRITAL,13683,ACTA ELECTORAL NORMAL,4,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,109,289,5,2,0
190802,PIURA,SECHURA,VICE,MUNICIPAL DISTRITAL,13785,ACTA ELECTORAL NORMAL,1,DISTRITAL,344,JUNTOS POR VICE,60,281,9,16,0
190802,PIURA,SECHURA,VICE,MUNICIPAL DISTRITAL,13785,ACTA ELECTORAL NORMAL,2,DISTRITAL,365,SOMOS VICE,72,281,9,16,0
190802,PIURA,SECHURA,VICE,MUNICIPAL DISTRITAL,13785,ACTA ELECTORAL NORMAL,3,PROVINCIAL,345,MAR SECHURANO,86,281,9,16,0
190802,PIURA,SECHURA,VICE,MUNICIPAL DISTRITAL,13785,ACTA ELECTORAL NORMAL,4,PROVINCIAL,361,SECHURANOS UNIDOS,20,281,9,16,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,1,NACIONAL,23750000,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,2,REGIONAL,141,REGION PARA TODOS,36,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,3,NACIONAL,23800000,FUERZA POPULAR,11,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,4,NACIONAL,23510000,ACCION POPULAR,1,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,5,NACIONAL,23930000,PARTIDO HUMANISTA PERUANO,18,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,6,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,19,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,7,REGIONAL,325,MOVIMIENTO REGIONAL OBRAS + OBRAS,2,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,8,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,2,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,9,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,25,178,4,8,0
190602,PIURA,SULLANA,BELLAVISTA,MUNICIPAL DISTRITAL,14192,ACTA ELECTORAL NORMAL,10,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,27,178,4,8,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,1,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,23,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,2,REGIONAL,133,AGRO SI,4,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,3,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,52,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,4,NACIONAL,23930000,PARTIDO HUMANISTA PERUANO,19,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,5,REGIONAL,141,REGION PARA TODOS,4,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,6,REGIONAL,325,MOVIMIENTO REGIONAL OBRAS + OBRAS,19,176,13,10,0
190606,PIURA,SULLANA,QUERECOTILLO,MUNICIPAL DISTRITAL,14193,ACTA ELECTORAL NORMAL,7,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,13,176,13,10,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,1,REGIONAL,141,REGION PARA TODOS,17,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,7,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,3,REGIONAL,325,MOVIMIENTO REGIONAL OBRAS + OBRAS,2,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,4,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,43,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,5,REGIONAL,133,AGRO SI,7,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,6,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,9,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,7,NACIONAL,23750000,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",0,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,8,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,2,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,9,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,38,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,10,NACIONAL,23930000,PARTIDO HUMANISTA PERUANO,12,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,11,NACIONAL,23800000,FUERZA POPULAR,5,178,5,4,0
190604,PIURA,SULLANA,MARCAVELICA,MUNICIPAL DISTRITAL,14196,ACTA ELECTORAL NORMAL,12,NACIONAL,23510000,ACCION POPULAR,10,178,5,4,0
190202,PIURA,AYABACA,FRIAS,MUNICIPAL DISTRITAL,15465,ACTA ELECTORAL NORMAL,1,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,76,271,15,9,0
190202,PIURA,AYABACA,FRIAS,MUNICIPAL DISTRITAL,15465,ACTA ELECTORAL NORMAL,2,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,100,271,15,9,0
190202,PIURA,AYABACA,FRIAS,MUNICIPAL DISTRITAL,15465,ACTA ELECTORAL NORMAL,3,NACIONAL,23800000,FUERZA POPULAR,0,271,15,9,0
190202,PIURA,AYABACA,FRIAS,MUNICIPAL DISTRITAL,15465,ACTA ELECTORAL NORMAL,4,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,31,271,15,9,0
190209,PIURA,AYABACA,JILILI,MUNICIPAL DISTRITAL,15485,ACTA ELECTORAL NORMAL,1,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,5,261,14,4,0
190209,PIURA,AYABACA,JILILI,MUNICIPAL DISTRITAL,15485,ACTA ELECTORAL NORMAL,2,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,105,261,14,4,0
190209,PIURA,AYABACA,JILILI,MUNICIPAL DISTRITAL,15485,ACTA ELECTORAL NORMAL,3,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,102,261,14,4,0
190203,PIURA,AYABACA,LAGUNAS,MUNICIPAL DISTRITAL,15493,ACTA ELECTORAL NORMAL,1,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,5,273,23,3,0
190203,PIURA,AYABACA,LAGUNAS,MUNICIPAL DISTRITAL,15493,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,10,273,23,3,0
190203,PIURA,AYABACA,LAGUNAS,MUNICIPAL DISTRITAL,15493,ACTA ELECTORAL NORMAL,3,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,95,273,23,3,0
190203,PIURA,AYABACA,LAGUNAS,MUNICIPAL DISTRITAL,15493,ACTA ELECTORAL NORMAL,4,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,88,273,23,3,0
190207,PIURA,AYABACA,SICCHEZ,MUNICIPAL DISTRITAL,15498,ACTA ELECTORAL NORMAL,1,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,86,272,22,4,0
190207,PIURA,AYABACA,SICCHEZ,MUNICIPAL DISTRITAL,15498,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,84,272,22,4,0
190204,PIURA,AYABACA,MONTERO,MUNICIPAL DISTRITAL,15504,ACTA ELECTORAL NORMAL,1,NACIONAL,23800000,FUERZA POPULAR,43,264,23,11,0
190204,PIURA,AYABACA,MONTERO,MUNICIPAL DISTRITAL,15504,ACTA ELECTORAL NORMAL,2,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,2,264,23,11,0
190204,PIURA,AYABACA,MONTERO,MUNICIPAL DISTRITAL,15504,ACTA ELECTORAL NORMAL,3,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,78,264,23,11,0
190204,PIURA,AYABACA,MONTERO,MUNICIPAL DISTRITAL,15504,ACTA ELECTORAL NORMAL,4,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,60,264,23,11,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,1,NACIONAL,23800000,FUERZA POPULAR,4,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,2,REGIONAL,133,AGRO SI,27,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,3,REGIONAL,141,REGION PARA TODOS,8,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,4,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,23,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,5,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,3,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,6,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,10,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,7,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,31,188,4,2,0
190210,PIURA,AYABACA,PAIMAS,MUNICIPAL DISTRITAL,15520,ACTA ELECTORAL NORMAL,8,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,46,188,4,2,0
190205,PIURA,AYABACA,PACAIPAMPA,MUNICIPAL DISTRITAL,15521,ACTA ELECTORAL NORMAL,1,REGIONAL,133,AGRO SI,98,268,8,2,0
190205,PIURA,AYABACA,PACAIPAMPA,MUNICIPAL DISTRITAL,15521,ACTA ELECTORAL NORMAL,2,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,67,268,8,2,0
190205,PIURA,AYABACA,PACAIPAMPA,MUNICIPAL DISTRITAL,15521,ACTA ELECTORAL NORMAL,3,REGIONAL,141,REGION PARA TODOS,58,268,8,2,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,1,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,7,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,2,REGIONAL,141,REGION PARA TODOS,7,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,3,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,25,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,4,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,3,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,5,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,71,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,6,REGIONAL,133,AGRO SI,0,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,7,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,66,258,11,11,0
190206,PIURA,AYABACA,SAPILLICA,MUNICIPAL DISTRITAL,15543,ACTA ELECTORAL NORMAL,8,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,14,258,11,11,0
190208,PIURA,AYABACA,SUYO,MUNICIPAL DISTRITAL,15568,ACTA ELECTORAL NORMAL,1,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,36,263,6,7,0
190208,PIURA,AYABACA,SUYO,MUNICIPAL DISTRITAL,15568,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,20,263,6,7,0
190208,PIURA,AYABACA,SUYO,MUNICIPAL DISTRITAL,15568,ACTA ELECTORAL NORMAL,3,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,42,263,6,7,0
190208,PIURA,AYABACA,SUYO,MUNICIPAL DISTRITAL,15568,ACTA ELECTORAL NORMAL,4,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,29,263,6,7,0
190208,PIURA,AYABACA,SUYO,MUNICIPAL DISTRITAL,15568,ACTA ELECTORAL NORMAL,5,NACIONAL,23930000,PARTIDO HUMANISTA PERUANO,75,263,6,7,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,1,DISTRITAL,148,FRENTE DEMOCRATICO POR EL CAMBIO DE CANCHAQUE,36,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,2,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,5,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,3,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,11,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,4,REGIONAL,133,AGRO SI,34,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,5,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,54,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,6,REGIONAL,326,POR TODOS,3,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,7,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,57,270,12,13,0
190302,PIURA,HUANCABAMBA,CANCHAQUE,MUNICIPAL DISTRITAL,16053,ACTA ELECTORAL NORMAL,8,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,13,270,12,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,1,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,16,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,2,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,67,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,3,REGIONAL,133,AGRO SI,49,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,4,REGIONAL,184,ALTERNATIVA DE PAZ Y DESARROLLO,56,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,5,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,1,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,6,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,2,253,14,13,0
190306,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,MUNICIPAL DISTRITAL,16073,ACTA ELECTORAL NORMAL,7,NACIONAL,23510000,ACCION POPULAR,0,253,14,13,0
190303,PIURA,HUANCABAMBA,HUARMACA,MUNICIPAL DISTRITAL,16087,ACTA ELECTORAL NORMAL,1,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,112,299,10,13,0
190303,PIURA,HUANCABAMBA,HUARMACA,MUNICIPAL DISTRITAL,16087,ACTA ELECTORAL NORMAL,2,REGIONAL,133,AGRO SI,1,299,10,13,0
190303,PIURA,HUANCABAMBA,HUARMACA,MUNICIPAL DISTRITAL,16087,ACTA ELECTORAL NORMAL,3,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,6,299,10,13,0
190303,PIURA,HUANCABAMBA,HUARMACA,MUNICIPAL DISTRITAL,16087,ACTA ELECTORAL NORMAL,4,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,85,299,10,13,0
190303,PIURA,HUANCABAMBA,HUARMACA,MUNICIPAL DISTRITAL,16087,ACTA ELECTORAL NORMAL,5,NACIONAL,23800000,FUERZA POPULAR,3,299,10,13,0
190308,PIURA,HUANCABAMBA,LALAQUIZ,MUNICIPAL DISTRITAL,16111,ACTA ELECTORAL NORMAL,1,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,101,268,14,4,0
190308,PIURA,HUANCABAMBA,LALAQUIZ,MUNICIPAL DISTRITAL,16111,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,32,268,14,4,0
190308,PIURA,HUANCABAMBA,LALAQUIZ,MUNICIPAL DISTRITAL,16111,ACTA ELECTORAL NORMAL,3,REGIONAL,133,AGRO SI,81,268,14,4,0
190308,PIURA,HUANCABAMBA,LALAQUIZ,MUNICIPAL DISTRITAL,16111,ACTA ELECTORAL NORMAL,4,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,8,268,14,4,0
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MUNICIPAL DISTRITAL,16117,ACTA ELECTORAL NORMAL,1,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,43,276,20,36,0
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MUNICIPAL DISTRITAL,16117,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,18,276,20,36,0
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MUNICIPAL DISTRITAL,16117,ACTA ELECTORAL NORMAL,3,REGIONAL,133,AGRO SI,51,276,20,36,0
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MUNICIPAL DISTRITAL,16117,ACTA ELECTORAL NORMAL,4,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,39,276,20,36,0
190307,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,MUNICIPAL DISTRITAL,16117,ACTA ELECTORAL NORMAL,5,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,40,276,20,36,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,1,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,5,261,15,9,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,2,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,5,261,15,9,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,3,REGIONAL,133,AGRO SI,13,261,15,9,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,4,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,2,261,15,9,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,5,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,72,261,15,9,0
190304,PIURA,HUANCABAMBA,SONDOR,MUNICIPAL DISTRITAL,16129,ACTA ELECTORAL NORMAL,6,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,98,261,15,9,0
190305,PIURA,HUANCABAMBA,SONDORILLO,MUNICIPAL DISTRITAL,16137,ACTA ELECTORAL NORMAL,1,REGIONAL,132,MOVIMIENTO DE AFIRMACION SOCIAL - ACCION,51,144,7,3,0
190305,PIURA,HUANCABAMBA,SONDORILLO,MUNICIPAL DISTRITAL,16137,ACTA ELECTORAL NORMAL,2,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,26,144,7,3,0
190305,PIURA,HUANCABAMBA,SONDORILLO,MUNICIPAL DISTRITAL,16137,ACTA ELECTORAL NORMAL,3,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,4,144,7,3,0
190305,PIURA,HUANCABAMBA,SONDORILLO,MUNICIPAL DISTRITAL,16137,ACTA ELECTORAL NORMAL,4,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,22,144,7,3,0
190305,PIURA,HUANCABAMBA,SONDORILLO,MUNICIPAL DISTRITAL,16137,ACTA ELECTORAL NORMAL,5,REGIONAL,133,AGRO SI,12,144,7,3,0
190402,PIURA,MORROPON,BUENOS AIRES,MUNICIPAL DISTRITAL,16612,ACTA ELECTORAL NORMAL,1,NACIONAL,23660000,ALIANZA PARA EL PROGRESO,9,293,22,14,0
190402,PIURA,MORROPON,BUENOS AIRES,MUNICIPAL DISTRITAL,16612,ACTA ELECTORAL NORMAL,2,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,7,293,22,14,0
190402,PIURA,MORROPON,BUENOS AIRES,MUNICIPAL DISTRITAL,16612,ACTA ELECTORAL NORMAL,3,REGIONAL,145,MOVIMIENTO REGIONAL SEGURIDAD Y PROSPERIDAD,107,293,22,14,0
190402,PIURA,MORROPON,BUENOS AIRES,MUNICIPAL DISTRITAL,16612,ACTA ELECTORAL NORMAL,4,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,6,293,22,14,0
190402,PIURA,MORROPON,BUENOS AIRES,MUNICIPAL DISTRITAL,16612,ACTA ELECTORAL NORMAL,5,REGIONAL,141,REGION PARA TODOS,80,293,22,14,0
190403,PIURA,MORROPON,CHALACO,MUNICIPAL DISTRITAL,16633,ACTA ELECTORAL NORMAL,1,REGIONAL,141,REGION PARA TODOS,3,263,17,7,0
190403,PIURA,MORROPON,CHALACO,MUNICIPAL DISTRITAL,16633,ACTA ELECTORAL NORMAL,2,REGIONAL,129,MOVIMIENTO INDEPENDIENTE FUERZA REGIONAL,5,263,17,7,0
190403,PIURA,MORROPON,CHALACO,MUNICIPAL DISTRITAL,16633,ACTA ELECTORAL NORMAL,3,NACIONAL,23850000,PARTIDO DEMOCRATICO SOMOS PERU,74,263,17,7,0
190403,PIURA,MORROPON,CHALACO,MUNICIPAL DISTRITAL,16633,ACTA ELECTORAL NORMAL,4,REGIONAL,138,UNION DEMOCRATICA DEL NORTE,112,263,17,7,0
