ubigeo,region,provincia,distrito,organizacion_politica,total_votos,partido_regional
110802,Junín,Chanchamayo,San Ramón,CAMINEMOS JUNTOS POR JUNIN,960,1
110802,Junín,Chanchamayo,San Ramón,JUNIN SOSTENIBLE CON SU GENTE,1342,1
110802,Junín,Chanchamayo,San Ramón,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,3904,1
110802,Junín,Chanchamayo,San Ramón,ALIANZA PARA EL PROGRESO,1035,1
110802,Junín,Chanchamayo,San Ramón,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,1015,1
110802,Junín,Chanchamayo,San Ramón,UNION POR EL PERU,26,1
110802,Junín,Chanchamayo,San Ramón,PERU PATRIA SEGURA,157,0
110802,Junín,Chanchamayo,San Ramón,FUERZA POPULAR,1240,0
110802,Junín,Chanchamayo,San Ramón,PERU NACION,150,1
110802,Junín,Chanchamayo,San Ramón,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,57,1
110802,Junín,Chanchamayo,San Ramón,DEMOCRACIA DIRECTA,157,0
110802,Junín,Chanchamayo,San Ramón,ACCION POPULAR,458,1
110803,Junín,Chanchamayo,Vitoc,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,37,1
110803,Junín,Chanchamayo,Vitoc,CAMINEMOS JUNTOS POR JUNIN,384,1
110803,Junín,Chanchamayo,Vitoc,JUNIN SOSTENIBLE CON SU GENTE,93,1
110803,Junín,Chanchamayo,Vitoc,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,296,1
110803,Junín,Chanchamayo,Vitoc,ALIANZA PARA EL PROGRESO,10,1
110803,Junín,Chanchamayo,Vitoc,UNION POR EL PERU,107,1
110803,Junín,Chanchamayo,Vitoc,PERU PATRIA SEGURA,97,0
110803,Junín,Chanchamayo,Vitoc,FUERZA POPULAR,201,0
110804,Junín,Chanchamayo,San Luis de Shuaro,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,609,1
110804,Junín,Chanchamayo,San Luis de Shuaro,CAMINEMOS JUNTOS POR JUNIN,716,1
110804,Junín,Chanchamayo,San Luis de Shuaro,JUNIN SOSTENIBLE CON SU GENTE,70,1
110804,Junín,Chanchamayo,San Luis de Shuaro,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,402,1
110804,Junín,Chanchamayo,San Luis de Shuaro,ALIANZA PARA EL PROGRESO,89,1
110804,Junín,Chanchamayo,San Luis de Shuaro,UNION POR EL PERU,136,1
110804,Junín,Chanchamayo,San Luis de Shuaro,FUERZA POPULAR,610,0
110804,Junín,Chanchamayo,San Luis de Shuaro,PERU NACION,18,1
110805,Junín,Chanchamayo,Pichanaqui,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,5020,1
110805,Junín,Chanchamayo,Pichanaqui,CAMINEMOS JUNTOS POR JUNIN,940,1
110805,Junín,Chanchamayo,Pichanaqui,JUNIN SOSTENIBLE CON SU GENTE,365,1
110805,Junín,Chanchamayo,Pichanaqui,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,2261,1
110805,Junín,Chanchamayo,Pichanaqui,ALIANZA PARA EL PROGRESO,2755,1
110805,Junín,Chanchamayo,Pichanaqui,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,1482,1
110805,Junín,Chanchamayo,Pichanaqui,UNION POR EL PERU,794,1
110805,Junín,Chanchamayo,Pichanaqui,PARTIDO DEMOCRATICO SOMOS PERU,225,0
110805,Junín,Chanchamayo,Pichanaqui,FUERZA POPULAR,3130,0
110805,Junín,Chanchamayo,Pichanaqui,PERU NACION,114,1
110805,Junín,Chanchamayo,Pichanaqui,JUNTOS POR EL PERU,74,1
110805,Junín,Chanchamayo,Pichanaqui,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,104,1
110805,Junín,Chanchamayo,Pichanaqui,PARTIDO APRISTA PERUANO,37,0
110805,Junín,Chanchamayo,Pichanaqui,ACCION POPULAR,3499,1
110806,Junín,Chanchamayo,Perené,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,3270,1
110806,Junín,Chanchamayo,Perené,CAMINEMOS JUNTOS POR JUNIN,1333,1
110806,Junín,Chanchamayo,Perené,JUNIN SOSTENIBLE CON SU GENTE,1555,1
110806,Junín,Chanchamayo,Perené,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,5567,1
110806,Junín,Chanchamayo,Perené,ALIANZA PARA EL PROGRESO,664,1
110806,Junín,Chanchamayo,Perené,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,977,1
110806,Junín,Chanchamayo,Perené,UNION POR EL PERU,211,1
110806,Junín,Chanchamayo,Perené,PERU PATRIA SEGURA,1856,0
110806,Junín,Chanchamayo,Perené,FUERZA POPULAR,2425,0
110806,Junín,Chanchamayo,Perené,PERU NACION,486,1
110806,Junín,Chanchamayo,Perené,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,392,1
110806,Junín,Chanchamayo,Perené,VAMOS PERU,63,0
110806,Junín,Chanchamayo,Perené,ACCION POPULAR,313,1
110902,Junín,Chupaca,Ahuac,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,943,1
110902,Junín,Chupaca,Ahuac,CAMINEMOS JUNTOS POR JUNIN,346,1
110902,Junín,Chupaca,Ahuac,JUNIN SOSTENIBLE CON SU GENTE,299,1
110902,Junín,Chupaca,Ahuac,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,460,1
110902,Junín,Chupaca,Ahuac,ALIANZA PARA EL PROGRESO,754,1
110902,Junín,Chupaca,Ahuac,UNION POR EL PERU,14,1
110902,Junín,Chupaca,Ahuac,PARTIDO DEMOCRATICO SOMOS PERU,80,0
110902,Junín,Chupaca,Ahuac,PERU PATRIA SEGURA,739,0
110902,Junín,Chupaca,Ahuac,PERU NACION,98,1
110902,Junín,Chupaca,Ahuac,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,112,1
110902,Junín,Chupaca,Ahuac,VAMOS PERU,13,0
110902,Junín,Chupaca,Ahuac,ACCION POPULAR,91,1
110903,Junín,Chupaca,Chongos Bajo,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,740,1
110903,Junín,Chupaca,Chongos Bajo,CAMINEMOS JUNTOS POR JUNIN,74,1
110903,Junín,Chupaca,Chongos Bajo,JUNIN SOSTENIBLE CON SU GENTE,604,1
110903,Junín,Chupaca,Chongos Bajo,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,335,1
110903,Junín,Chupaca,Chongos Bajo,ALIANZA PARA EL PROGRESO,262,1
110903,Junín,Chupaca,Chongos Bajo,PERU PATRIA SEGURA,389,0
110903,Junín,Chupaca,Chongos Bajo,ACCION POPULAR,89,1
110904,Junín,Chupaca,Huáchac,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,430,1
110904,Junín,Chupaca,Huáchac,CAMINEMOS JUNTOS POR JUNIN,50,1
110904,Junín,Chupaca,Huáchac,JUNIN SOSTENIBLE CON SU GENTE,629,1
110904,Junín,Chupaca,Huáchac,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,173,1
110904,Junín,Chupaca,Huáchac,ALIANZA PARA EL PROGRESO,381,1
110904,Junín,Chupaca,Huáchac,PERU PATRIA SEGURA,27,0
110904,Junín,Chupaca,Huáchac,ACCION POPULAR,11,1
110905,Junín,Chupaca,Huamancaca Chico,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,981,1
110905,Junín,Chupaca,Huamancaca Chico,CAMINEMOS JUNTOS POR JUNIN,329,1
110905,Junín,Chupaca,Huamancaca Chico,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,206,1
110905,Junín,Chupaca,Huamancaca Chico,ALIANZA PARA EL PROGRESO,800,1
110905,Junín,Chupaca,Huamancaca Chico,PERU PATRIA SEGURA,340,0
110905,Junín,Chupaca,Huamancaca Chico,FUERZA POPULAR,11,0
110905,Junín,Chupaca,Huamancaca Chico,ACCION POPULAR,407,1
110906,Junín,Chupaca,San Juan de Iscos,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,377,1
110906,Junín,Chupaca,San Juan de Iscos,CAMINEMOS JUNTOS POR JUNIN,104,1
110906,Junín,Chupaca,San Juan de Iscos,JUNIN SOSTENIBLE CON SU GENTE,447,1
110906,Junín,Chupaca,San Juan de Iscos,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,103,1
110906,Junín,Chupaca,San Juan de Iscos,ALIANZA PARA EL PROGRESO,223,1
110906,Junín,Chupaca,San Juan de Iscos,PERU PATRIA SEGURA,107,0
110906,Junín,Chupaca,San Juan de Iscos,FUERZA POPULAR,71,0
110906,Junín,Chupaca,San Juan de Iscos,ACCION POPULAR,36,1
110907,Junín,Chupaca,San Juan de Jarpa,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,294,1
110907,Junín,Chupaca,San Juan de Jarpa,CAMINEMOS JUNTOS POR JUNIN,345,1
110907,Junín,Chupaca,San Juan de Jarpa,JUNIN SOSTENIBLE CON SU GENTE,50,1
110907,Junín,Chupaca,San Juan de Jarpa,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,182,1
110907,Junín,Chupaca,San Juan de Jarpa,ALIANZA PARA EL PROGRESO,698,1
110907,Junín,Chupaca,San Juan de Jarpa,PERU PATRIA SEGURA,59,0
110907,Junín,Chupaca,San Juan de Jarpa,ACCION POPULAR,48,1
110908,Junín,Chupaca,Tres de Diciembre,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,696,1
110908,Junín,Chupaca,Tres de Diciembre,CAMINEMOS JUNTOS POR JUNIN,76,1
110908,Junín,Chupaca,Tres de Diciembre,JUNIN SOSTENIBLE CON SU GENTE,7,1
110908,Junín,Chupaca,Tres de Diciembre,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,42,1
110908,Junín,Chupaca,Tres de Diciembre,ALIANZA PARA EL PROGRESO,263,1
110908,Junín,Chupaca,Tres de Diciembre,PERU PATRIA SEGURA,15,0
110908,Junín,Chupaca,Tres de Diciembre,FUERZA POPULAR,84,0
110908,Junín,Chupaca,Tres de Diciembre,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,235,1
110908,Junín,Chupaca,Tres de Diciembre,ACCION POPULAR,18,1
110909,Junín,Chupaca,Yanacancha,MOVIMIENTO POLITICO REGIONAL PERU LIBRE,369,1
110909,Junín,Chupaca,Yanacancha,CAMINEMOS JUNTOS POR JUNIN,567,1
110909,Junín,Chupaca,Yanacancha,JUNIN SOSTENIBLE CON SU GENTE,196,1
110909,Junín,Chupaca,Yanacancha,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,45,1
110909,Junín,Chupaca,Yanacancha,ALIANZA PARA EL PROGRESO,308,1
110909,Junín,Chupaca,Yanacancha,PERU PATRIA SEGURA,8,0
110909,Junín,Chupaca,Yanacancha,FUERZA POPULAR,147,0
110909,Junín,Chupaca,Yanacancha,ACCION POPULAR,0,1
120102,La Libertad,Trujillo,Huanchaco,NUEVA LIBERTAD,1636,1
120102,La Libertad,Trujillo,Huanchaco,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,262,1
120102,La Libertad,Trujillo,Huanchaco,SUMATE,1886,1
120102,La Libertad,Trujillo,Huanchaco,PODEMOS POR EL PROGRESO DEL PERU,544,1
120102,La Libertad,Trujillo,Huanchaco,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1031,1
120102,La Libertad,Trujillo,Huanchaco,ALIANZA PARA EL PROGRESO,6644,1
120102,La Libertad,Trujillo,Huanchaco,TODOS POR EL PERU,846,1
120102,La Libertad,Trujillo,Huanchaco,FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP,874,0
120102,La Libertad,Trujillo,Huanchaco,UNION POR EL PERU,154,0
120102,La Libertad,Trujillo,Huanchaco,PARTIDO DEMOCRATICO SOMOS PERU,3308,1
120102,La Libertad,Trujillo,Huanchaco,FUERZA POPULAR,7955,1
120102,La Libertad,Trujillo,Huanchaco,PERU NACION,165,1
120102,La Libertad,Trujillo,Huanchaco,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,122,1
120102,La Libertad,Trujillo,Huanchaco,ACCION POPULAR,1206,1
120103,La Libertad,Trujillo,Laredo,NUEVA LIBERTAD,217,1
120103,La Libertad,Trujillo,Laredo,SUMATE,6554,1
120103,La Libertad,Trujillo,Laredo,PODEMOS POR EL PROGRESO DEL PERU,266,1
120103,La Libertad,Trujillo,Laredo,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",432,1
120103,La Libertad,Trujillo,Laredo,ALIANZA PARA EL PROGRESO,10204,1
120103,La Libertad,Trujillo,Laredo,PARTIDO DEMOCRATICO SOMOS PERU,244,1
120103,La Libertad,Trujillo,Laredo,FUERZA POPULAR,911,1
120103,La Libertad,Trujillo,Laredo,PARTIDO APRISTA PERUANO,1393,1
120103,La Libertad,Trujillo,Laredo,PERU LIBERTARIO,97,1
120103,La Libertad,Trujillo,Laredo,DEMOCRACIA DIRECTA,240,1
120104,La Libertad,Trujillo,Moche,NUEVA LIBERTAD,1165,1
120104,La Libertad,Trujillo,Moche,SUMATE,372,1
120104,La Libertad,Trujillo,Moche,PODEMOS POR EL PROGRESO DEL PERU,1551,1
120104,La Libertad,Trujillo,Moche,ALIANZA PARA EL PROGRESO,4610,1
120104,La Libertad,Trujillo,Moche,TODOS POR EL PERU,1785,1
120104,La Libertad,Trujillo,Moche,PARTIDO DEMOCRATICO SOMOS PERU,380,1
120104,La Libertad,Trujillo,Moche,PERU PATRIA SEGURA,2186,0
120104,La Libertad,Trujillo,Moche,FUERZA POPULAR,1011,1
120104,La Libertad,Trujillo,Moche,PARTIDO APRISTA PERUANO,3862,1
120104,La Libertad,Trujillo,Moche,PERU LIBERTARIO,150,1
120104,La Libertad,Trujillo,Moche,ACCION POPULAR,2162,1
120105,La Libertad,Trujillo,Salaverry,NUEVA LIBERTAD,98,1
120105,La Libertad,Trujillo,Salaverry,ALIANZA PARA EL PROGRESO,3322,1
120105,La Libertad,Trujillo,Salaverry,PARTIDO DEMOCRATICO SOMOS PERU,2240,1
120105,La Libertad,Trujillo,Salaverry,FUERZA POPULAR,247,1
120105,La Libertad,Trujillo,Salaverry,PARTIDO APRISTA PERUANO,2279,1
120106,La Libertad,Trujillo,Simbal,NUEVA LIBERTAD,4,1
120106,La Libertad,Trujillo,Simbal,ALIANZA PARA EL PROGRESO,595,1
120106,La Libertad,Trujillo,Simbal,TODOS POR EL PERU,104,1
120106,La Libertad,Trujillo,Simbal,PARTIDO DEMOCRATICO SOMOS PERU,58,1
120106,La Libertad,Trujillo,Simbal,FUERZA POPULAR,1080,1
120106,La Libertad,Trujillo,Simbal,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,56,1
120106,La Libertad,Trujillo,Simbal,PARTIDO APRISTA PERUANO,722,1
120106,La Libertad,Trujillo,Simbal,RESTAURACION NACIONAL,14,1
120107,La Libertad,Trujillo,Victor Larco Herrera,NUEVA LIBERTAD,1908,1
120107,La Libertad,Trujillo,Victor Larco Herrera,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,309,1
120107,La Libertad,Trujillo,Victor Larco Herrera,SUMATE,6583,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PODEMOS POR EL PROGRESO DEL PERU,509,1
120107,La Libertad,Trujillo,Victor Larco Herrera,ALIANZA PARA EL PROGRESO,6881,1
120107,La Libertad,Trujillo,Victor Larco Herrera,TODOS POR EL PERU,4025,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PARTIDO DEMOCRATICO SOMOS PERU,4069,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PERU PATRIA SEGURA,3377,0
120107,La Libertad,Trujillo,Victor Larco Herrera,FUERZA POPULAR,1314,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PERU NACION,240,1
120107,La Libertad,Trujillo,Victor Larco Herrera,JUNTOS POR EL PERU,212,1
120107,La Libertad,Trujillo,Victor Larco Herrera,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,339,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PARTIDO APRISTA PERUANO,4147,1
120107,La Libertad,Trujillo,Victor Larco Herrera,PERU LIBERTARIO,150,1
120107,La Libertad,Trujillo,Victor Larco Herrera,DEMOCRACIA DIRECTA,276,1
120107,La Libertad,Trujillo,Victor Larco Herrera,ACCION POPULAR,886,1
120109,La Libertad,Trujillo,Poroto,NUEVA LIBERTAD,408,1
120109,La Libertad,Trujillo,Poroto,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,613,1
120109,La Libertad,Trujillo,Poroto,PODEMOS POR EL PROGRESO DEL PERU,24,1
120109,La Libertad,Trujillo,Poroto,ALIANZA PARA EL PROGRESO,314,1
120109,La Libertad,Trujillo,Poroto,PARTIDO POPULAR CRISTIANO - PPC,32,0
120109,La Libertad,Trujillo,Poroto,PARTIDO DEMOCRATICO SOMOS PERU,482,1
120109,La Libertad,Trujillo,Poroto,FUERZA POPULAR,54,1
120109,La Libertad,Trujillo,Poroto,PARTIDO APRISTA PERUANO,472,1
120110,La Libertad,Trujillo,El Porvenir,NUEVA LIBERTAD,3378,1
120110,La Libertad,Trujillo,El Porvenir,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,1146,1
120110,La Libertad,Trujillo,El Porvenir,SUMATE,7467,1
120110,La Libertad,Trujillo,El Porvenir,PODEMOS POR EL PROGRESO DEL PERU,745,1
120110,La Libertad,Trujillo,El Porvenir,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",1820,1
120110,La Libertad,Trujillo,El Porvenir,ALIANZA PARA EL PROGRESO,23127,1
120110,La Libertad,Trujillo,El Porvenir,PARTIDO POPULAR CRISTIANO - PPC,263,0
120110,La Libertad,Trujillo,El Porvenir,TODOS POR EL PERU,10598,1
120110,La Libertad,Trujillo,El Porvenir,UNION POR EL PERU,356,0
120110,La Libertad,Trujillo,El Porvenir,PARTIDO DEMOCRATICO SOMOS PERU,3498,1
120110,La Libertad,Trujillo,El Porvenir,FUERZA POPULAR,4047,1
120110,La Libertad,Trujillo,El Porvenir,PERU NACION,627,1
120110,La Libertad,Trujillo,El Porvenir,PARTIDO APRISTA PERUANO,13993,1
120110,La Libertad,Trujillo,El Porvenir,PERU LIBERTARIO,379,1
120110,La Libertad,Trujillo,El Porvenir,ACCION POPULAR,1087,1
120111,La Libertad,Trujillo,La Esperanza,NUEVA LIBERTAD,6068,1
120111,La Libertad,Trujillo,La Esperanza,MOVIMIENTO REGIONAL PARA EL DESARROLLO CON SEGURIDAD Y HONRADEZ,457,1
120111,La Libertad,Trujillo,La Esperanza,SUMATE,2959,1
120111,La Libertad,Trujillo,La Esperanza,PODEMOS POR EL PROGRESO DEL PERU,757,1
120111,La Libertad,Trujillo,La Esperanza,ALIANZA PARA EL PROGRESO,30998,1
120111,La Libertad,Trujillo,La Esperanza,TODOS POR EL PERU,5307,1
120111,La Libertad,Trujillo,La Esperanza,UNION POR EL PERU,416,0
120111,La Libertad,Trujillo,La Esperanza,PARTIDO DEMOCRATICO SOMOS PERU,4828,1
120111,La Libertad,Trujillo,La Esperanza,FUERZA POPULAR,4940,1
120111,La Libertad,Trujillo,La Esperanza,PERU NACION,619,1
120111,La Libertad,Trujillo,La Esperanza,JUNTOS POR EL PERU,494,1
120111,La Libertad,Trujillo,La Esperanza,PARTIDO APRISTA PERUANO,20325,1
120111,La Libertad,Trujillo,La Esperanza,PERU LIBERTARIO,625,1
120111,La Libertad,Trujillo,La Esperanza,DEMOCRACIA DIRECTA,652,1
120111,La Libertad,Trujillo,La Esperanza,ACCION POPULAR,4515,1
120112,La Libertad,Trujillo,Florencia de Mora,NUEVA LIBERTAD,6234,1
120112,La Libertad,Trujillo,Florencia de Mora,SUMATE,2802,1
120112,La Libertad,Trujillo,Florencia de Mora,PODEMOS POR EL PROGRESO DEL PERU,861,1
120112,La Libertad,Trujillo,Florencia de Mora,ALIANZA PARA EL PROGRESO,6960,1
120112,La Libertad,Trujillo,Florencia de Mora,TODOS POR EL PERU,2881,1
120112,La Libertad,Trujillo,Florencia de Mora,PARTIDO DEMOCRATICO SOMOS PERU,1030,1
120112,La Libertad,Trujillo,Florencia de Mora,FUERZA POPULAR,2478,1
120112,La Libertad,Trujillo,Florencia de Mora,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,248,1
120112,La Libertad,Trujillo,Florencia de Mora,PARTIDO APRISTA PERUANO,5177,1
120112,La Libertad,Trujillo,Florencia de Mora,PERU LIBERTARIO,580,1
120112,La Libertad,Trujillo,Florencia de Mora,DEMOCRACIA DIRECTA,598,1
120112,La Libertad,Trujillo,Florencia de Mora,ACCION POPULAR,1725,1
120202,La Libertad,Bolívar,Bambamarca,ALIANZA PARA EL PROGRESO,229,1
120202,La Libertad,Bolívar,Bambamarca,PARTIDO POPULAR CRISTIANO - PPC,10,0
120202,La Libertad,Bolívar,Bambamarca,FUERZA POPULAR,702,1
120202,La Libertad,Bolívar,Bambamarca,RESTAURACION NACIONAL,212,1
120202,La Libertad,Bolívar,Bambamarca,ACCION POPULAR,384,1
120203,La Libertad,Bolívar,Condormarca,SUMATE,56,1
120203,La Libertad,Bolívar,Condormarca,ALIANZA PARA EL PROGRESO,174,1
120203,La Libertad,Bolívar,Condormarca,PARTIDO POPULAR CRISTIANO - PPC,191,0
120203,La Libertad,Bolívar,Condormarca,PARTIDO DEMOCRATICO SOMOS PERU,143,1
120203,La Libertad,Bolívar,Condormarca,FUERZA POPULAR,121,1
120203,La Libertad,Bolívar,Condormarca,RESTAURACION NACIONAL,293,1
120203,La Libertad,Bolívar,Condormarca,ACCION POPULAR,52,1
120204,La Libertad,Bolívar,Longotea,ALIANZA PARA EL PROGRESO,126,1
120204,La Libertad,Bolívar,Longotea,PARTIDO POPULAR CRISTIANO - PPC,32,0
120204,La Libertad,Bolívar,Longotea,FUERZA POPULAR,400,1
120204,La Libertad,Bolívar,Longotea,RESTAURACION NACIONAL,100,1
120204,La Libertad,Bolívar,Longotea,ACCION POPULAR,267,1
120205,La Libertad,Bolívar,Ucuncha,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",295,1
120205,La Libertad,Bolívar,Ucuncha,ALIANZA PARA EL PROGRESO,19,1
120205,La Libertad,Bolívar,Ucuncha,PARTIDO POPULAR CRISTIANO - PPC,43,0
120205,La Libertad,Bolívar,Ucuncha,FUERZA POPULAR,201,1
120205,La Libertad,Bolívar,Ucuncha,ACCION POPULAR,35,1
120206,La Libertad,Bolívar,Uchumarca,NUEVA LIBERTAD,158,1
120206,La Libertad,Bolívar,Uchumarca,ALIANZA PARA EL PROGRESO,392,1
120206,La Libertad,Bolívar,Uchumarca,PARTIDO POPULAR CRISTIANO - PPC,31,0
120206,La Libertad,Bolívar,Uchumarca,FUERZA POPULAR,357,1
120206,La Libertad,Bolívar,Uchumarca,RESTAURACION NACIONAL,175,1
120302,La Libertad,Sánchez Carrión,Cochorco,SUMATE,760,1
120302,La Libertad,Sánchez Carrión,Cochorco,ALIANZA PARA EL PROGRESO,66,1
120302,La Libertad,Sánchez Carrión,Cochorco,UNION POR EL PERU,59,0
120302,La Libertad,Sánchez Carrión,Cochorco,PARTIDO DEMOCRATICO SOMOS PERU,1505,1
120302,La Libertad,Sánchez Carrión,Cochorco,FUERZA POPULAR,252,1
120302,La Libertad,Sánchez Carrión,Cochorco,ACCION POPULAR,1428,1
120303,La Libertad,Sánchez Carrión,Curgos,NUEVA LIBERTAD,76,1
120303,La Libertad,Sánchez Carrión,Curgos,SUMATE,1374,1
120303,La Libertad,Sánchez Carrión,Curgos,PODEMOS POR EL PROGRESO DEL PERU,73,1
120303,La Libertad,Sánchez Carrión,Curgos,ALIANZA PARA EL PROGRESO,863,1
120303,La Libertad,Sánchez Carrión,Curgos,TODOS POR EL PERU,154,1
120303,La Libertad,Sánchez Carrión,Curgos,PARTIDO DEMOCRATICO SOMOS PERU,59,1
120303,La Libertad,Sánchez Carrión,Curgos,PERU PATRIA SEGURA,52,0
120303,La Libertad,Sánchez Carrión,Curgos,FUERZA POPULAR,144,1
120303,La Libertad,Sánchez Carrión,Curgos,PARTIDO APRISTA PERUANO,49,1
120303,La Libertad,Sánchez Carrión,Curgos,RESTAURACION NACIONAL,1280,1
120303,La Libertad,Sánchez Carrión,Curgos,DEMOCRACIA DIRECTA,24,1
120303,La Libertad,Sánchez Carrión,Curgos,ACCION POPULAR,129,1
120304,La Libertad,Sánchez Carrión,Chugay,SUMATE,811,1
120304,La Libertad,Sánchez Carrión,Chugay,ALIANZA PARA EL PROGRESO,1223,1
120304,La Libertad,Sánchez Carrión,Chugay,PARTIDO DEMOCRATICO SOMOS PERU,357,1
120304,La Libertad,Sánchez Carrión,Chugay,FUERZA POPULAR,2543,1
120304,La Libertad,Sánchez Carrión,Chugay,PARTIDO APRISTA PERUANO,278,1
120304,La Libertad,Sánchez Carrión,Chugay,ACCION POPULAR,2613,1
120305,La Libertad,Sánchez Carrión,Marcabal,NUEVA LIBERTAD,35,1
120305,La Libertad,Sánchez Carrión,Marcabal,SUMATE,91,1
120305,La Libertad,Sánchez Carrión,Marcabal,ALIANZA PARA EL PROGRESO,859,1
120305,La Libertad,Sánchez Carrión,Marcabal,PARTIDO DEMOCRATICO SOMOS PERU,998,1
120305,La Libertad,Sánchez Carrión,Marcabal,FUERZA POPULAR,2140,1
120305,La Libertad,Sánchez Carrión,Marcabal,PARTIDO APRISTA PERUANO,1741,1
120305,La Libertad,Sánchez Carrión,Marcabal,ACCION POPULAR,191,1
120306,La Libertad,Sánchez Carrión,Sanagoran,SUMATE,1598,1
120306,La Libertad,Sánchez Carrión,Sanagoran,ALIANZA PARA EL PROGRESO,389,1
120306,La Libertad,Sánchez Carrión,Sanagoran,PARTIDO DEMOCRATICO SOMOS PERU,279,1
120306,La Libertad,Sánchez Carrión,Sanagoran,FUERZA POPULAR,1184,1
120306,La Libertad,Sánchez Carrión,Sanagoran,ACCION POPULAR,2429,1
120307,La Libertad,Sánchez Carrión,Sarín,SUMATE,52,1
120307,La Libertad,Sánchez Carrión,Sarín,ALIANZA PARA EL PROGRESO,899,1
120307,La Libertad,Sánchez Carrión,Sarín,PARTIDO DEMOCRATICO SOMOS PERU,817,1
120307,La Libertad,Sánchez Carrión,Sarín,PERU PATRIA SEGURA,57,0
120307,La Libertad,Sánchez Carrión,Sarín,FUERZA POPULAR,1373,1
120307,La Libertad,Sánchez Carrión,Sarín,PARTIDO APRISTA PERUANO,14,1
120307,La Libertad,Sánchez Carrión,Sarín,RESTAURACION NACIONAL,1017,1
120307,La Libertad,Sánchez Carrión,Sarín,ACCION POPULAR,194,1
120308,La Libertad,Sánchez Carrión,Sartimbamba,ALIANZA PARA EL PROGRESO,929,1
120308,La Libertad,Sánchez Carrión,Sartimbamba,PARTIDO DEMOCRATICO SOMOS PERU,1757,1
120308,La Libertad,Sánchez Carrión,Sartimbamba,FUERZA POPULAR,2451,1
120308,La Libertad,Sánchez Carrión,Sartimbamba,ACCION POPULAR,245,1
120402,La Libertad,Otuzco,Agallpampa,SUMATE,131,1
120402,La Libertad,Otuzco,Agallpampa,"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",79,1
120402,La Libertad,Otuzco,Agallpampa,ALIANZA PARA EL PROGRESO,1258,1
